C4_close_position_pct,C4_dist_to_high_pct,C4_dist_to_low_pct,C4_dist_to_high_pips,C4_dist_to_low_pips,break_above_25pct,break_below_25pct,dist_to_upper_25pct_pct,dist_to_lower_25pct_pct,break_above_50pct,break_below_50pct,dist_to_upper_50pct_pct,dist_to_lower_50pct_pct,break_above_75pct,break_below_75pct,dist_to_upper_75pct_pct,dist_to_lower_75pct_pct,break_above_90pct,break_below_90pct,dist_to_upper_90pct_pct,dist_to_lower_90pct_pct,C4_vs_C3_high_pct,C4_vs_C3_low_pct,C4_close_in_C3_pct,C5_upper_wick_pips,C5_lower_wick_pips,C5_upper_wick_ratio,C5_lower_wick_ratio,C5_wick_body_ratio,C6_upper_wick_pips,C6_lower_wick_pips,C6_upper_wick_ratio,C6_lower_wick_ratio,C6_wick_body_ratio,C7_upper_wick_pips,C7_lower_wick_pips,C7_upper_wick_ratio,C7_lower_wick_ratio,C7_wick_body_ratio,C5_long_upper_wick,C5_long_lower_wick,C5_rejected_high,C5_rejected_low,C6_long_upper_wick,C6_long_lower_wick,C6_rejected_high,C6_rejected_low,C7_long_upper_wick,C7_long_lower_wick,C7_rejected_high,C7_rejected_low,C5_break_high,C5_break_low,C6_break_high,C6_break_low,C7_break_high,C7_break_low,C5_close_above_high,C5_close_below_low,C6_close_above_high,C6_close_below_low,C7_close_above_high,C7_close_below_low,first_break_candle,C5_above_both_highs,C5_above_higher_high,C5_below_both_lows,C5_below_lower_low,C5_high_between_highs,C5_low_between_lows,C5_breaks_above_from_between,C3_C4_total_body_pips,C3_C4_total_wick_pips,C3_C4_body_ratio,C3_C4_wick_ratio,C5_max_up_pips,C5_max_down_pips,C5_net_change_pips,C5_hit_750_up,C5_hit_750_down,C5_hit_50_SL,C5_time_to_target,C6_max_up_pips,C6_max_down_pips,C6_net_change_pips,C6_hit_750_up,C6_hit_750_down,C6_hit_50_SL,C6_time_to_target,C7_max_up_pips,C7_max_down_pips,C7_net_change_pips,C7_hit_750_up,C7_hit_750_down,C7_hit_50_SL,C7_time_to_target,max_up_all_pips,max_down_all_pips,hit_750_up,hit_750_down,pullback_pips,pullback_pct_of_range,C5_direction,C6_direction,C7_direction,future_break_up,future_break_down,timestamp
32.85127868026997,67.14872131973003,32.85127868026997,9602200.000000011,4697699.999999896,1,1,-7.8512786802699726,-42.14872131973003,0,1,17.14872131973003,-17.14872131973003,0,0,42.14872131973003,7.8512786802699726,0,0,57.148721319730235,22.851278680270177,-60.62210225246366,7.462289946083017,34.67577043734929,0.0,0.0,0.0,0.0,0.0,10401800.000000076,2706600.000000035,0.7560491637653443,0.19672774583699862,20.176081268277475,0.0,8963699.999999953,0.0,0.38554211685362266,0.6274508431390374,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,13177599.999999948,369900.0000000524,0.9726960693854916,0.02730393061450839,0.0,109.54226012843361,-109.54226012843361,0,0,1,1,-12.851344913013559,163.123390168623,-133.56070944317148,0,0,1,2,-109.3696855494569,363.3120862715605,-265.40659553826976,0,0,1,3,0.0,363.3120862715605,0,1,0.0,0.0,0,0,0,0,1,1764928800000000
0.0,100.0,0.0,19631299.9999999,0.0,0,1,25.000000000000185,-74.99999999999982,0,1,49.99999999999963,-49.99999999999963,0,1,74.99999999999982,-25.000000000000185,0,1,90.00000000000023,-9.999999999999778,-0.9214876243555522,-32.593358565148236,-167.8735406008072,10401800.000000076,2706600.000000035,0.7560491637653443,0.19672774583699862,20.176081268277475,0.0,8963699.999999953,0.0,0.38554211685362266,0.6274508431390374,2236199.9999999534,3289799.999999959,0.3041373119712713,0.4474335609172242,3.0252928939011317,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,13659699.999999866,-3449699.999999866,1.3378746327130133,-0.3378746327130133,97.76182029030704,54.17457052992287,-24.284466853249786,0,0,1,1,0.1744859373707238,256.5804665643536,-157.59061866418747,0,0,1,2,-90.16395162498992,171.36175562007676,-114.8592334700258,0,0,1,3,97.76182029030704,256.5804665643536,1,1,0.0,0.0,0,0,1,0,1,1764936000000000
11.379680043726047,88.62031995627395,11.379680043726047,21077900.000000082,2706600.000000035,0,1,13.620319956273953,-63.62031995627395,0,1,38.62031995627395,-38.62031995627395,0,1,63.62031995627395,-13.620319956273953,0,0,78.62031995627396,1.379680043726047,-4.946919212091419,-20.625197082133734,-21.926194773211073,0.0,8963699.999999953,0.0,0.38554211685362266,0.6274508431390374,2236199.9999999534,3289799.999999959,0.3041373119712713,0.4474335609172242,3.0252928939011317,1252400.0000000524,1423800.0000000466,0.4351179515686498,0.4946669909321606,13.24195942603255,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,10678799.999999901,4255900.000000111,0.715032776018259,0.284967223981741,24.518494647676818,232.86149142810225,-133.63066676069047,0,0,1,1,-66.0398590485459,147.43532759943565,-90.79525806025565,0,0,1,2,-88.99301364602341,120.85665060846242,-105.09476119209795,0,0,1,3,24.518494647676818,232.86149142810225,0,1,0.0,0.0,0,1,0,0,1,1764943200000000
26.802277253182776,73.19772274681723,26.802277253182776,24480100.000000093,8963699.999999953,1,1,-1.802277253182775,-48.19772274681722,0,1,23.197722746817227,-23.197722746817227,0,0,48.19772274681722,1.802277253182775,0,0,63.1977227468174,16.802277253182947,-26.42253571663542,-54.80298291462064,-68.06535786191326,2236199.9999999534,3289799.999999959,0.3041373119712713,0.4474335609172242,3.0252928939011317,1252400.0000000524,1423800.0000000466,0.4351179515686498,0.4946669909321606,13.24195942603255,3867400.000000052,1828700.000000099,0.5875096844759792,0.27780394063227665,6.4246559891730906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14935599.999999978,17150700.00000007,0.46548215281911454,0.5345178471808855,68.50626145165118,13.99163194939193,43.415573909365456,0,0,1,1,45.24222802433009,-12.94702815268937,28.922397494746587,0,0,0,2,73.85943515097432,0.0,20.51844213781476,0,0,1,3,73.85943515097432,13.99163194939193,0,0,0.0,0.0,1,0,0,0,0,1764950400000000
38.58082127535483,61.41917872464517,38.58082127535483,20429799.99999996,12833099.999999978,1,1,-13.580821275354937,-36.41917872464528,0,1,11.41917872464539,-11.41917872464539,0,0,36.41917872464528,13.580821275354937,0,0,51.41917872464513,28.580821275354783,-24.592864723160048,23.199119740010634,55.19707865941788,1252400.0000000524,1423800.0000000466,0.4351179515686498,0.4946669909321606,13.24195942603255,3867400.000000052,1828700.000000099,0.5875096844759792,0.27780394063227665,6.4246559891730906,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16112500.0,7137099.999999918,0.6930226756589385,0.3069773243410615,1.81875787327758,30.336836639346895,-14.43052546015225,0,0,0,1,30.312258830248417,43.22789751143006,-22.798152284998064,0,0,0,2,-28.839824630628396,28.839824630628396,-28.839824630628396,0,0,0,3,30.312258830248417,43.22789751143006,0,0,0.0,0.0,0,0,0,0,0,1764957600000000
35.9698687601873,64.0301312398127,35.9698687601873,20544900.000000052,11541399.999999994,1,1,-10.9698687601873,-39.0301312398127,0,1,14.030131239812702,-14.030131239812702,0,0,39.0301312398127,10.9698687601873,0,0,54.030131239812796,25.969868760187392,-6.46194793416493,7.482632774735515,52.018333650681924,3867400.000000052,1828700.000000099,0.5875096844759792,0.27780394063227665,6.4246559891730906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2028699.9999999534,5323899.999999994,0.27591600250251175,0.7240839974974882,44.80744378623683,28.8389882266628,-8.379719199972229,0,0,0,1,-14.430122595627076,14.430122595627076,-14.430122595627076,0,0,0,2,40.118604912126116,-14.451379560220056,40.118604912126116,0,0,0,3,44.80744378623683,28.8389882266628,0,0,0.0,0.0,0,0,1,0,0,1764964800000000
46.41972335007953,53.580276649920464,46.41972335007953,12457199.999999866,10792400.000000052,1,1,-21.419723350079217,-28.580276649920155,0,1,3.5802766499204703,-3.5802766499204703,0,0,28.580276649920155,21.419723350079217,0,0,43.58027664992047,36.41972335007953,10.970081205698326,-4.96309613928841,23.444394260504488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17500.0,0.0,0.8413461538454475,0.0,5.303030303002242,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088699.999999808,5494000.000000233,0.16538806264903477,0.8346119373509653,-6.055477715942976,6.055477715942976,-6.055477715942976,0,0,0,1,48.538998429807314,-22.850246625229243,48.538998429807314,0,0,0,2,44.00858740194127,-43.77568441286635,43.81263536786398,0,0,0,3,48.538998429807314,6.055477715942976,0,0,0.0,0.0,0,1,1,0,0,1764972000000000
32.37544222639499,67.624557773605,32.37544222639499,5294799.999999959,2534900.000000052,1,1,-7.37544222639592,-42.624557773605936,0,1,17.62455777360501,-17.62455777360501,0,0,42.624557773605936,7.37544222639592,0,0,57.624557773604266,22.37544222639425,-67.624557773605,16.448906088356892,19.564920169536414,0.0,0.0,0.0,0.0,0.0,17500.0,0.0,0.8413461538454475,0.0,5.303030303002242,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,886599.9999998894,5696100.000000151,0.1346863748917441,0.8653136251082559,54.627555740396524,-28.923238743940903,54.627555740396524,0,0,1,1,50.094399669973754,-49.8613555615583,49.89832890568207,0,0,1,2,57.927146602333366,-44.818415503975196,57.927146602333366,0,0,1,3,57.927146602333366,-28.923238743940903,0,0,0.0,0.0,1,1,1,0,0,1764979200000000
93.63331155908621,6.366688440913794,93.63331155908621,419100.0000000349,6163600.000000006,1,0,-68.63331155908566,18.63331155908676,1,0,-43.63331155908731,43.63331155908731,1,0,-18.63331155908676,68.63331155908566,1,0,-3.6333115590868688,83.63331155908554,74.06839138954979,39.21643094778626,4.875699999999924e+16,17500.0,0.0,0.8413461538454475,0.0,5.303030303002242,0.0,0.0,0.0,0.0,0.0,0.0,1291699.9999999825,0.0,0.4792060842144198,0.9201453198460889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2294199.9999999823,2581499.999999942,0.47053756383699125,0.5294624361630088,-4.508527088936976,4.740305050998239,-4.703532585863355,0,0,0,1,3.281663933989312,9.755846431945745,3.281663933989312,0,0,0,2,-9.921879683613454,39.958297795902624,-25.564663488485454,0,0,0,3,3.281663933989312,39.958297795902624,0,0,0.0,0.0,1,1,0,0,0,1764986400000000
87.2210491135864,12.778950886413604,87.2210491135864,841199.9999999534,5741500.000000088,1,0,-62.22104911358585,12.22104911358695,1,0,-37.2210491135875,37.2210491135875,1,0,-12.22104911358695,62.22104911358585,0,0,2.7789508864129395,77.22104911358574,-6.146414085404409,28.3895665912169,81.60142969227087,0.0,0.0,0.0,0.0,0.0,0.0,1291699.9999999825,0.0,0.4792060842144198,0.9201453198460889,149799.99999995925,0.0,0.0768757056347936,0.0,0.0832777407160081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2297500.0,-3300.0000000174623,1.0014384099032418,-0.0014384099032418653,7.988954150470038,5.05469133662372,7.988954150470038,0,0,0,1,-5.220802719321568,35.27135520689559,-20.87094762084535,0,0,0,2,4.098157334235028,17.625644029996575,2.4281247752896316,0,0,0,3,7.988954150470038,35.27135520689559,0,0,0.0,0.0,1,0,1,0,0,1764993600000000
100.0,0.0,100.0,0.0,5170199.999999896,1,0,-75.0000000000014,24.999999999998593,1,0,-50.0,50.0,1,0,-24.999999999998593,75.0000000000014,1,0,-10.000000000001126,89.99999999999886,13.521720629761006,-8.705659355539481,3461.057692304339,0.0,1291699.9999999825,0.0,0.4792060842144198,0.9201453198460889,149799.99999995925,0.0,0.0768757056347936,0.0,0.0832777407160081,440999.9999999127,283899.9999999942,0.43024390243893923,0.27697560975609187,2.4155281572798466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1173300.0000000175,-3300.0000000174623,1.0028205128205276,-0.0028205128205277454,-13.199212079778837,43.225776482721734,-28.83686413277538,0,0,0,1,-3.8876909577537413,25.59415113047645,-5.556390400365343,0,0,0,2,-5.736850553706335,17.15485408292768,-10.649376950180105,0,0,0,3,-3.8876909577537413,43.225776482721734,0,0,0.0,0.0,0,1,1,0,0,1765000800000000
33.28780538088867,66.71219461911133,33.28780538088867,2588699.9999999534,1291699.9999999825,1,1,-8.287805380889605,-41.71219461911227,0,1,16.712194619109457,-16.712194619109457,0,0,41.71219461911227,8.287805380889605,0,0,56.712194619110214,23.28780538088754,-30.53551180290502,-69.84846922997579,-121.25641025640628,149799.99999995925,0.0,0.0768757056347936,0.0,0.0832777407160081,440999.9999999127,283899.9999999942,0.43024390243893923,0.27697560975609187,2.4155281572798466,2066000.0000000582,1295399.999999936,0.3978585734093481,0.24946079186564837,1.8354264497106065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,1,1,0,2573800.0000000466,1306599.9999998894,0.6632821358623052,0.33671786413769483,25.02132683525865,-3.252091012967764,23.347801470289813,0,0,0,1,23.1668194214736,-11.715794727925367,18.240085870396754,0,0,0,2,72.46320143391459,-14.450634576688108,49.382404344284026,0,0,1,3,72.46320143391459,-3.252091012967764,0,0,6195200.000000041,159.65364395423524,1,1,1,1,0,1765008000000000
87.14565508710676,12.85434491289324,87.14565508710676,498799.99999990105,3381600.000000035,1,0,-62.1456550871077,12.145655087105823,1,0,-37.145655087108636,37.145655087108636,1,0,-12.145655087105823,62.1456550871077,0,0,2.8543449128921146,77.14565508710564,21.541593650138616,40.78960931862732,125.4535336672231,440999.9999999127,283899.9999999942,0.43024390243893923,0.27697560975609187,2.4155281572798466,2066000.0000000582,1295399.999999936,0.3978585734093481,0.24946079186564837,1.8354264497106065,0.0,2965800.0000000177,0.0,0.6236699331286658,1.6572418417524322,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,3202600.000000093,328799.99999990105,0.9068924505861976,0.09310754941380234,-0.18056047979265138,11.604911824628282,-5.095817985228275,0,0,0,1,49.000993417010044,8.876442352221492,25.97395938927241,0,0,0,2,26.225852404289665,26.77645041056948,6.279492241639019,0,0,0,3,49.000993417010044,26.77645041056948,0,0,6798800.000000047,175.2087413668735,1,1,0,1,0,1765015200000000
