future_break_up,future_break_down,pullback_pips,pullback_pct_of_range
1,0,8066699.999999982,164.49895999020976
1,0,9435699.999999924,210.3553593722127
1,0,4705499.999999884,76.98663307210201
1,0,4705499.999999884,120.37605525709782
1,0,2636199.9999999534,43.43069902304805
1,0,6000000.0,127.51036021677076
1,0,8854600.000000063,188.17553926257108
1,1,13773700.000000099,522.4831196419218
1,1,20151600.000000034,335.8600000000006
1,1,22910400.000000082,258.7400898967759
1,0,11471800.000000076,83.28771499306646
1,0,11471800.000000076,56.927489628615376
1,0,22285800.00000002,92.07562448871656
1,0,22285800.00000002,124.1991573597272
1,0,10171500.000000088,45.894885979082375
1,0,12649299.99999993,56.75946118155919
1,0,12455399.999999937,122.45391535171638
1,0,7115000.0,116.24107565880901
1,0,5325399.999999936,42.1003533792381
1,0,11376999.99999997,91.3419079274855
1,0,11109900.000000052,156.14757554462477
1,0,7621500.000000088,143.116010064975
1,0,6060500.000000029,53.269754768392765
1,0,8447200.000000011,76.03308760654886
1,1,10061600.000000035,132.01600734763392
1,0,9180899.999999965,91.24691897908815
1,0,15819299.99999993,161.02215933959474
1,0,13032099.999999918,132.65169019675517
1,0,15536399.999999994,166.59946813073722
1,1,9895200.000000041,140.82286137162632
1,1,10405800.000000017,128.0792664163955
1,0,8641200.000000099,102.43000403025233
1,0,8641200.000000099,119.86018253946335
1,0,8641200.000000099,83.04214957043268
1,0,3715399.9999999357,50.31008801624829
1,0,4477500.0,74.49091635056875
1,0,4557399.999999907,109.08873303492021
1,0,4557399.999999907,122.66243203961851
1,0,6814600.000000064,149.52823978584726
1,0,8131000.000000058,304.2128105357712
1,0,5315800.000000018,140.43272660027034
1,0,4156300.0000000466,58.59720851543817
1,0,2680399.9999999357,127.12354754565081
1,0,3004100.000000035,142.4756936210652
1,0,6600000.0,268.2817771635356
1,0,7966900.000000023,297.22802566781877
1,0,7027700.000000041,206.26027236440527
1,1,12776699.999999983,193.5863636363634
1,1,21355799.999999873,242.40683776206023
1,1,21355799.999999873,268.0565841167808
1,0,19544700.00000001,152.9714245462446
1,1,10000000.0,111.1432191521989
1,1,15723899.999999994,277.66025075048407
1,1,16410099.999999948,260.3620613060858
1,0,7432899.999999936,74.32899999999935
1,0,4756900.000000023,30.25267268298593
1,0,9225899.999999965,91.11550046911202
1,0,8004400.000000023,81.70756604466976
1,0,8004400.000000023,81.70756604466976
1,0,4372900.000000082,47.39808582360636
1,0,4498600.000000006,43.26200894359744
1,0,7545500.000000029,94.2669032032383
1,1,17050000.0,213.0078456848727
1,1,23624300.000000075,525.1478237673953
1,0,9596699.999999983,96.17955682057251
1,1,9596699.999999983,194.68292287093638
1,0,8462799.999999989,106.09000877522709
1,0,7376700.0000001285,76.8670480477679
1,0,19823600.000000007,206.56684068481917
1,0,26150100.000000093,309.0005671881662
1,0,23913000.00000003,324.1693440156115
1,0,8001700.0000001285,40.36451502249907
1,0,1850900.0000001106,32.436079420992506
1,1,5773800.000000047,133.40881258808977
1,0,4759199.999999982,89.56639566395621
1,0,4787299.999999959,90.09522734116143
1,0,6248699.999999953,117.96231971607529
1,1,7085700.00000007,148.88426626323954
1,0,10096099.99999986,112.49637866868483
1,1,16387199.999999866,276.9230769230771
1,1,16387199.999999866,242.43571914666703
1,0,6275100.000000093,59.534923435989406
1,0,6275100.000000093,61.13519674990147
1,0,6641000.000000058,62.458265539327094
1,0,5471000.000000058,87.18586157989476
1,0,5139200.0000001285,81.89829644149181
1,0,5778899.999999994,87.01852130703124
1,0,5138000.000000029,61.38956926937149
1,1,8929700.000000011,155.47759167044026
1,1,10482799.999999989,204.02491241728163
1,0,10231799.99999993,140.09831172209692
1,0,5254499.999999971,58.842962249571265
1,0,8049699.999999866,76.78959819895329
1,0,8818200.00000007,61.24983503622341
1,0,8818200.00000007,86.18424910573049
1,1,8818200.00000007,109.54693963750472
1,0,7848499.999999912,89.00342473520503
1,0,7848499.999999912,89.00342473520503
1,0,5960199.999999896,113.15904387613341
1,1,6113199.999999925,149.60965223562604
1,0,7842299.999999959,67.60836580571672
1,0,17777400.000000052,146.39436735702375
1,0,14638800.000000047,157.41322207406958
1,0,12349400.000000022,96.84664549268774
1,0,7395500.000000029,171.23176661264478
1,0,7648300.000000018,212.78377476073805
1,1,11764100.000000035,327.28967282439237
1,1,11011799.99999993,137.5391878895353
1,0,11422199.999999866,188.64079273327607
1,0,4807199.999999866,46.58184672331942
1,0,3899299.99999993,35.4101963348404
1,0,5165099.999999948,39.59660541385874
1,0,3637899.9999999357,31.849381029923997
1,0,3376299.9999999013,70.23423198535521
1,0,5771199.999999953,103.06082360084281
1,0,5771199.999999953,111.73452595303115
1,0,5325599.999999977,146.39214931691555
1,0,10089400.000000022,108.34836769759508
1,0,10089400.000000022,121.87915247275902
1,1,17835500.00000003,344.068908308731
1,1,21876300.000000045,204.54124708984384
1,1,22939400.000000022,227.36138918072407
1,0,3955899.999999965,59.1810783316384
1,1,12859600.000000063,192.38226317994582
1,1,13161900.000000022,192.85117730663018
1,1,13557600.000000093,185.27132842286903
1,1,10614900.000000052,118.72294735429232
1,1,11070299.999999989,127.64242640869703
1,0,12902399.999999907,129.1441040167337
1,0,7463099.999999977,70.30777492015883
1,0,7463099.999999977,67.41551719465583
1,1,16399700.000000011,240.3203352823072
1,1,18100700.00000007,265.24669919842876
1,1,18100700.00000007,185.19992633216071
1,0,11078500.000000058,67.55306499509169
1,0,2753899.9999999944,56.004311309050415
1,0,4838600.000000006,98.39952819636595
1,0,4573800.000000047,115.02074688796544
1,0,2500699.9999999246,89.05309639969892
1,0,2228499.9999999125,41.51839776432068
1,0,2756399.9999999944,56.96689124953481
1,0,4193399.999999965,87.99496380232797
1,1,4193399.999999965,167.68904706682494
1,0,3434599.9999999185,124.60455666811514
1,0,6397700.000000041,107.83791528309197
1,1,7769199.999999982,130.95555143526437
1,1,7769199.999999982,152.97314326219055
1,0,7936000.000000058,40.5305332400426
1,0,7936000.000000058,40.5305332400426
1,0,13574100.000000035,69.32529123660028
1,0,15764499.99999997,73.24285900128214
1,0,12316600.000000035,65.1751271318735
1,0,11709199.999999983,169.62971547777715
1,0,12800199.999999968,241.09924469307194
1,0,13173899.999999994,254.32730361590083
1,0,11106800.000000004,93.42395235772084
1,0,12855100.00000002,100.42889954844496
1,0,11930100.00000002,72.2764779295056
1,0,12427200.000000011,81.95361290450212
1,1,30438199.999999996,282.9091923041171
1,0,29731100.000000007,202.56932615657198
1,0,23872399.99999998,210.22023793798868
1,0,10278299.999999944,75.12773095730603
1,0,13162799.999999989,120.96160561671768
1,0,13162799.999999989,97.24865535788182
1,0,9091900.000000022,77.92968080364862
1,1,16561599.999999963,206.97601759626082
1,0,19657600.00000002,187.4419536010231
1,0,18739100.000000034,187.19070594463966
1,0,12399700.000000011,74.870181624964
1,0,12680599.999999978,84.0236686390532
1,0,9986999.99999997,80.8232037939239
1,0,4840400.000000008,29.753204044626198
1,0,6313700.000000026,38.00548980894048
1,0,6426399.999999994,46.14213708229823
1,0,6426399.999999994,59.95503186020673
1,1,12372600.00000002,184.7677075399858
1,1,15249199.999999983,237.28992904269882
1,1,15249199.999999983,237.28992904269882
1,0,5344599.999999992,43.19706448119217
1,1,10845499.999999957,217.77675147085543
1,1,10845499.999999957,199.00730302029504
1,0,8235799.999999945,82.48337472958876
1,0,12948699.999999953,119.39237471762488
1,0,12948699.999999953,119.39237471762488
1,0,11259399.99999995,103.8163293531879
1,0,3699899.9999999795,87.07695928453674
1,0,3748199.999999997,90.86104916125181
1,0,4940199.999999968,107.60149851890444
1,0,5540699.999999997,120.68086774699351
1,0,4087099.999999991,93.57985117343998
1,0,3626699.9999999823,54.300044916903936
1,0,7622099.999999992,133.99845293766032
1,0,6478099.999999977,116.91843990831447
1,0,4620200.000000041,113.04347826087083
1,1,6936700.000000055,197.03735264877548
1,1,19426100.000000007,280.04814969653944
1,1,20872899.999999937,231.09430703482997
1,0,20904599.999999993,235.61646923571215
1,0,9264899.99999998,47.69305213089594
1,0,6065599.999999977,29.05968983706143
1,0,5388699.999999953,24.47829128471604
1,0,7972500.0,86.05057798788997
1,0,14163399.999999965,233.50369295700375
1,0,16338899.999999994,303.206710338303
1,0,11791900.000000022,147.9071809344625
1,0,9883200.00000007,69.77985511953412
1,0,9433800.000000047,53.99041955920849
1,0,11527500.0,112.21708444877099
1,0,8959700.000000011,96.45494671116445
1,0,10373000.00000003,119.38357425651583
1,0,17575300.00000006,120.31778413680736
1,1,23861000.00000006,180.51079539436893
1,1,23861000.00000006,190.96744245606283
1,1,10641299.999999974,155.49726744016175
1,0,10183899.999999994,135.31983310744465
1,0,9672200.000000011,163.83562571989975
1,0,4621500.000000015,43.42984409799579
1,0,6709899.9999999795,65.88733196516053
1,0,7155499.999999956,73.98006658257633
1,0,6123999.999999942,132.51108947311312
1,0,5665799.999999945,80.40587525721895
1,0,5665799.999999945,77.66583048895814
1,0,4813399.999999965,67.26853469359226
1,1,11165100.00000002,197.06131525998322
1,1,11165100.00000002,231.95869863298503
1,1,11165100.00000002,219.40104934268766
1,0,4092000.000000044,36.64991804820411
1,0,2990000.0,53.20284697508897
1,0,3120000.0,59.60454675709269
1,0,6222200.000000011,115.96250256257366
1,1,14704900.000000052,477.912834346267
1,1,14704900.000000052,210.31336260530264
1,0,14082000.000000043,149.40162960448106
1,0,15688000.00000003,111.40463002414418
1,0,15758600.000000006,199.39518169855265
1,0,11916299.999999974,134.52129641127476
1,0,13312199.999999939,80.84462906281848
1,0,6421499.999999942,77.63310604961453
1,0,6469799.999999959,94.53658108917595
1,0,6469799.999999959,94.53658108917595
1,1,8527000.000000043,131.79696435747778
1,1,18841300.000000045,291.2192030665579
1,1,29369000.000000015,522.9988424895422
1,0,11116299.999999974,53.143794161798056
1,0,12504199.999999983,69.74520871912696
1,0,11330200.000000041,84.91366388872268
1,0,7108300.000000018,63.94483776076603
1,1,22692799.99999999,224.67896357461748
1,0,9835100.00000002,53.9131149787585
1,0,13688400.000000037,76.70634120099558
1,0,9695899.999999965,50.147921343084256
1,0,5833799.999999974,96.9681858980755
1,0,4212699.999999968,53.566024540656684
1,0,4212699.999999968,63.55626631262853
1,0,4362500.0,72.0633662057912
1,0,6575800.000000018,112.71898248140229
1,0,5712500.0,135.60187053433768
1,0,7129300.000000003,132.80120706355805
1,1,6914700.000000011,132.72231712700892
1,0,5281500.000000015,116.67697609684915
1,0,5162600.0000000205,114.0502805637781
1,1,11417500.0,133.7758354032907
1,1,13201999.99999997,159.29438451700076
1,0,8879499.99999997,77.77096562294696
1,0,5009700.000000011,43.87738121305024
1,0,13615599.999999978,103.1328586577792
1,0,17139000.000000015,129.8212392061813
1,1,17139000.000000015,180.69964574898881
1,1,14626500.000000015,149.2469541437936
1,1,15715200.000000041,283.76006644758314
1,0,8441100.000000006,76.28097381120202
1,0,8441100.000000006,57.711003999589764
1,0,11538499.999999985,73.4225463245772
1,1,22081800.000000004,261.59860681664696
1,1,22081800.000000004,261.59860681664696
1,0,12200400.00000001,105.73644754517505
1,0,51719799.99999996,234.21913068680973
1,0,50690199.99999997,229.55646731697578
1,0,53152500.0,240.70727929788328
1,0,12630400.00000001,78.13617410885524
1,0,18360200.00000004,128.78566819112854
1,0,11228699.999999953,85.14654028435984
1,0,10307699.999999968,81.61024195591557
1,0,10307699.999999968,54.440160557726635
1,1,5646100.000000006,106.57241548538094
1,0,4701300.000000047,117.50018744845268
1,0,5654199.999999982,119.06085491682386
1,0,7497500.0,132.7907759338303
1,0,7004400.000000023,123.75920985211246
1,0,6482300.000000032,94.18935805411091
1,0,6482300.000000032,86.45948649549892
1,0,9381699.999999983,109.54938754539391
1,0,7153699.999999953,102.13151733196175
1,0,6105800.000000018,94.1918763401877
1,0,4866300.000000047,41.86928914356545
1,0,4866300.000000047,51.87013014698888
1,0,6131399.999999994,200.68735271013546
1,0,8560599.999999978,286.7104293656617
1,0,8044199.999999982,226.59080025914582
1,0,5675499.999999956,92.56450402844311
1,1,5627699.999999968,124.12492556077494
1,0,5563600.000000006,98.86099116868414
1,0,13233300.000000017,376.502219187433
1,0,12759599.99999999,363.02492318196977
1,0,8699400.000000022,156.36278668488052
1,1,28691100.000000007,335.15290984276896
1,0,21866900.000000022,105.93299163848819
1,0,12813299.999999944,52.68150085107407
1,0,11298599.999999933,39.380156215690334
1,0,11102500.0,38.69666900188559
1,1,13229299.99999993,146.24313239959673
1,1,14838199.999999996,275.5775945323552
1,1,14838199.999999996,184.56161299551115
1,0,8383300.000000018,63.36918809007327
1,0,6345400.000000008,78.7045880207886
1,0,7535699.999999997,93.46836510673177
1,0,7600299.999999989,110.35879713659213
1,1,13519199.999999983,213.0551265483652
1,0,12189000.000000015,161.75006966837879
1,0,6832500.0,89.8977671934004
1,0,7326699.999999982,54.1947748387478
1,0,7326699.999999982,60.109114775617144
1,0,8083799.999999974,117.02423347520177
1,0,8184100.000000035,111.70240353774625
1,0,2925200.000000041,39.925205071861114
1,0,10026800.000000004,112.50518945726749
1,0,10026800.000000004,122.51560953556238
1,0,11890600.00000005,145.2890360577217
1,0,4176900.0000000233,41.657358279810325
1,0,5678799.999999974,56.63621494394994
1,0,6219400.000000023,52.30518224479839
1,0,5654599.999999992,47.555211679814036
1,0,7669799.999999959,115.85450590616591
1,1,7669799.999999959,123.3205775476723
1,0,2386500.0000000144,48.542603177185924
1,0,2458400.0000000377,47.44572035125023
1,0,1487000.0000000438,28.69825340152542
1,0,1487000.0000000438,62.3088204483568
1,0,1498600.0000000058,60.95834689228696
1,1,4928499.999999985,173.9613850552363
1,1,4928499.999999985,331.4391392064452
1,1,4928499.999999985,328.87361537434714
1,0,4243300.000000018,85.22907586317704
1,0,2775899.999999965,63.6776546693268
1,0,2775899.999999965,78.72436970023428
1,1,8866699.999999983,319.41712597716395
1,1,15828199.999999996,474.67986204828713
1,1,18077200.00000001,377.26855330161436
1,0,3898199.999999997,67.25556839944089
1,0,3898199.999999997,52.58245093410676
1,0,2905100.0000000205,40.88925796644533
1,0,3818100.0000000494,43.25184648149033
1,0,16363700.000000026,419.77579395618585
1,0,22013999.99999994,564.7221794674455
1,0,21148499.999999985,553.901155024743
1,0,13174099.999999963,80.50807580192708
1,0,6584700.000000011,29.911420005451205
1,0,6584700.000000011,31.135541527768
1,0,5761399.999999994,43.73277870974117
1,0,7249800.000000032,110.10068795844943
1,0,7249800.000000032,110.10068795844943
1,1,7249800.000000032,125.83399868087686
1,0,9152900.00000001,126.25037932080842
1,0,9168399.999999965,126.46417832215957
1,0,8979000.000000015,123.85169246048133
1,0,7262799.999999989,73.8614868300617
1,1,14106899.99999995,161.24198470664837
1,0,13828999.999999942,201.82428488032693
1,0,9766899.99999995,114.0247034650226
1,0,4247199.9999999385,30.10725247928286
1,0,1311299.999999974,97.22695929413128
1,0,2979799.999999959,227.08428593201742
1,0,2607699.999999968,302.7632648322358
1,0,4899199.999999982,373.6139708686097
1,0,5589599.999999992,187.58305926572484
1,0,6845200.000000041,229.72011544399408
1,0,3696599.9999999623,75.45313520574737
1,0,2999500.000000044,45.89128073315955
1,0,2730900.0000000377,38.72463521504291
1,0,3460200.000000041,47.31638611221317
1,0,3460200.000000041,91.86290386810889
1,0,5417399.9999999795,154.6944603083959
1,0,6455599.999999977,184.34037692747088
1,0,4842099.999999992,148.99686134531518
1,1,9000000.0,166.13135452431118
1,0,14921599.999999963,114.51902561819772
1,0,15190199.999999968,109.09365124964057
1,0,16919300.000000004,121.51177822464798
1,0,7220599.999999977,36.41048655899055
1,0,7220599.999999977,47.53459467288115
1,0,6595599.999999977,91.34420962246902
1,0,10196600.000000035,141.21541146165234
1,0,7988199.999999997,141.81327557741102
1,0,5420900.000000111,73.21879600740294
1,0,6235900.000000111,61.15666006315919
1,0,7749600.000000064,67.62244657551068
1,0,8407400.000000052,99.88357173406797
1,0,8407400.000000052,89.10013883148353
1,0,7140000.0,139.51034604036988
1,0,6000099.999999948,108.89473684210431
1,0,5453799.999999974,103.46803263137905
1,0,5453799.999999974,103.45821872332274
1,0,8350699.999999997,158.41221663663043
1,0,8219199.999999982,150.70592981040784
1,0,8470000.0,155.30455828963366
1,1,3885000.0,213.14533384538942
1,0,2737500.0,87.18985890371658
1,0,9152299.999999959,291.5023728381668
1,0,8354599.999999992,215.04761904761884
1,0,8208300.000000018,193.8205430932708
1,0,2809800.000000032,105.310895393728
1,0,2632500.0,93.6899423446498
1,0,3587099.999999991,127.6638906683732
1,0,4125100.0000000205,164.3007926076403
1,0,2050899.999999965,62.548415627189705
1,0,2610899.999999965,62.98306556665233
1,0,9190899.999999965,222.80429565343675
1,0,9190899.999999965,222.80429565343675
1,0,6790100.0000000205,260.0674097054698
1,0,5624499.999999971,61.19640078773562
1,0,5980599.999999977,65.07088533223079
1,0,6011600.000000035,88.53477857468988
1,1,12336500.000000015,265.7983754551544
1,1,13162799.999999989,363.8544891640843
1,0,11211399.999999994,135.57694633226066
1,0,5602799.999999989,45.41644712843985
1,0,5790100.0000000205,43.98836113896758
1,0,5790100.0000000205,51.6447544463673
1,0,5318300.000000018,94.92218176626022
1,0,8257299.999999959,142.61066302827118
1,0,10804099.999999963,186.59608642337653
1,0,6841299.999999974,118.15512685445759
1,0,5711999.999999971,69.17515410606372
1,0,6405800.000000018,58.6961103220784
1,0,8707099.99999999,116.13182885189883
1,0,11397699.999999968,152.01797908664022
1,0,6091199.999999953,95.08882575166156
1,0,5197299.999999959,59.375321307392056
1,1,8436699.999999983,162.32851672984145
1,1,12151199.999999953,312.2497751509677
1,1,12151199.999999953,290.1086307747403
1,0,1448999.9999999418,59.87850737633597
1,0,1340900.0000000377,85.96614950635163
1,1,4397500.0,303.48516218082653
1,1,8069100.000000035,571.2637168141617
1,0,7365000.0,91.27411979031078
1,0,7548499.999999985,105.72276922645985
1,0,4708600.000000006,61.393032231146485
1,0,3305000.0,35.41008196282215
1,0,5352500.0,103.38400324493544
1,0,7024899.9999999795,140.35764235764194
1,0,4934500.000000044,145.78409359489788
1,0,6876000.000000058,117.04029004749157
1,1,10189300.000000004,140.9405906355909
1,0,14791300.000000047,152.67493110104232
1,0,15350100.00000002,226.0159608928668
1,0,9285899.999999965,87.33177214118403
1,0,4890000.0,29.299332526453227
1,0,6500000.0,42.345001009765355
1,1,8400100.00000002,129.232307692308
1,0,7005000.0,101.22686088351294
1,0,7005000.0,109.96687650115346
1,1,7595600.000000049,108.43112062812348
1,0,6639400.000000023,89.76771855817852
1,0,7235800.000000018,119.28060400250547
1,0,4900000.0,64.51103270314351
1,0,5021399.999999994,66.109326452156
1,0,5250000.0,64.1025641025641
1,0,5250000.0,69.8528433433565
1,1,6549300.000000003,126.66176726555412
1,1,8351800.000000003,168.98951883776422
1,1,8775299.999999989,180.71046128500856
1,0,6173199.999999997,94.2574015543645
1,0,5862200.000000011,70.19085706075347
1,0,3919800.000000032,44.66855833988624
1,0,4966900.000000023,47.79312003848952
1,0,4452099.999999992,93.53347759406732
1,1,7523099.999999977,220.80655102579897
1,0,9323299.999999944,297.8785264704944
1,0,10265000.0,327.96574970446557
1,0,5248899.999999994,69.7704403769724
1,0,7858199.999999997,76.00247596572369
1,0,2486699.9999999823,129.05854266140642
1,1,2486699.9999999823,206.55370047346076
1,0,1720999.9999999856,155.77480086892973
1,0,4391999.999999971,183.56599515171501
1,0,4109799.999999959,232.40217145442435
1,0,3494099.9999999623,157.80417306476335
1,0,778299.9999999447,17.7208561020025
1,1,5571800.000000003,135.57350722663045
1,1,5571800.000000003,159.4630949314577
1,1,5571800.000000003,294.6171742808873
1,1,4171699.9999999823,157.78584666590987
1,1,5382799.999999989,230.04401897517138
1,0,4260299.999999989,139.29377145659666
1,1,10072399.99999998,241.44593331255896
1,1,10072399.99999998,187.1219439696812
1,0,3234599.999999991,62.89080727951456
1,0,2759899.9999999795,45.425218493342015
1,0,4669199.999999982,135.08462317372957
1,0,6259399.999999951,192.34243923424225
1,0,6746900.000000023,208.58529648179194
1,1,11257799.999999989,241.10768439989786
1,1,11257799.999999989,179.85429913410357
1,0,5833199.999999997,184.55405448160224
1,0,5779899.9999999795,172.0259531533681
1,0,3861699.9999999823,135.6505550091323
1,1,10778499.999999985,194.6034267969006
1,0,3763499.9999999856,67.56247307195137
1,0,5345200.000000041,78.34549878345535
1,0,5345200.000000041,77.84234057116308
1,0,5345200.000000041,77.84234057116308
1,0,1658700.000000026,85.86737070973966
1,0,1139300.0000000028,63.601853402557886
1,0,1581900.0000000233,81.48243535593015
1,0,1173600.0000000058,70.75420510037905
1,0,1588600.0000000058,90.73048146667266
1,0,3691300.0000000466,247.7548828780399
1,0,3376800.000000003,383.5965011927806
1,1,6104400.000000023,417.1951886276678
1,1,7314000.000000015,119.81521525457026
1,0,7993300.000000018,119.22646659606542
1,0,5587200.000000011,110.62448025977186
1,0,3199300.000000003,43.74213836477983
1,0,4418300.000000018,53.56489058616749
1,0,4545299.999999989,51.14376694834171
1,0,8957799.999999989,160.3271764032068
1,0,12015000.0,271.93717040490577
1,0,12621299.999999974,277.67804105339593
1,0,8885499.999999957,99.13533415151177
1,0,5539899.9999999795,41.402478214728475
1,0,9670599.999999978,287.8154761904755
1,1,9670599.999999978,322.06347620475174
1,0,7618999.999999942,226.75595238095067
1,0,9425199.999999968,166.89745542117538
1,0,52071799.99999993,1779.5632411742536
1,0,51418299.99999995,1467.9618579952728
1,0,45538399.99999996,455.68931183893426
1,0,47603200.0,88.99840524083112
1,0,19211699.99999998,36.894633947741404
1,0,15000299.999999989,29.173076511669976
1,0,27465200.00000004,183.09767137990613
1,0,29647399.999999907,255.09503446020724
1,0,25576199.999999955,241.8644676867191
1,0,16884100.000000034,53.393354647540804
1,0,18154400.000000022,58.63066787236809
1,0,15935500.00000003,53.750075891984054
1,0,8139600.000000064,26.99128543194833
1,0,10786399.999999994,59.414797514651994
1,0,33859599.99999992,186.50905565592845
1,0,33859599.99999992,205.38022479270558
1,0,26298300.00000002,229.81395226901316
1,0,28532200.00000001,81.45540710288908
1,0,49199699.999999866,145.3050242767191
1,0,44672099.99999992,131.93333648359703
1,0,33383099.999999978,89.38988633168641
1,0,21153899.999999993,96.87980874917542
1,0,17977099.999999918,108.58162753755288
1,0,12790100.000000093,60.567215350520364
1,1,23175299.99999999,109.55568476734786
1,1,23175299.99999999,109.55568476734786
1,0,6033000.000000029,61.48405572597713
1,0,6790000.0,61.49972374940037
1,0,14313099.999999978,29.741012097461184
1,0,17266500.000000086,35.877845147509404
1,0,12387600.000000093,26.27514280199483
1,0,12387600.000000093,25.52192034546785
1,0,8749799.999999959,50.67500651550642
1,0,8749799.999999959,70.63353676256816
1,0,11020000.0,88.95992766960443
1,0,16728000.00000003,130.8408290965978
1,0,24890299.99999999,240.48134335568628
1,0,24244100.000000034,238.76873682759427
1,0,21251900.000000022,116.64242550645734
1,0,16220000.0,65.16594818061657
1,0,16220000.0,53.40198989905647
1,0,26504800.000000104,163.40813810111038
1,0,25169400.000000022,155.17509247842185
1,0,22371200.0000001,162.08547974583576
1,0,9329300.000000076,81.87690336396386
1,0,9329300.000000076,99.57626214110506
1,0,5559000.000000088,49.69871439555241
1,0,18346300.000000045,196.65248196541964
1,0,18346300.000000045,330.02878215505945
1,0,15393600.000000006,338.06825668731335
1,0,18781999.99999997,102.37486577675021
1,0,19172299.99999996,104.50227021252194
1,0,14550000.0,79.30754430048546
1,0,10279400.000000022,54.73006069641166
1,0,14284099.99999989,74.50384147963427
1,0,17037599.999999948,117.09690721649449
1,1,17751299.9999999,172.68809463587235
1,0,5685900.000000111,135.61751657683016
1,0,5685900.000000111,174.28580186366702
1,0,5477400.000000052,167.89480137322857
1,0,4943300.000000018,86.92127797998913
1,0,3625800.0000000177,63.76826887563881
1,0,4219600.000000064,57.10419119537738
1,0,4246200.000000099,61.550726948556076
1,0,4246200.000000099,85.89808427568796
1,1,9760000.0,229.8525740662186
1,0,9445099.999999948,318.44571813889957
1,0,11200000.0,377.61294672959474
1,0,7200000.0,73.77049180327869
1,0,11292799.999999989,115.70491803278678
1,0,9360000.0,55.49231644849171
1,1,18884400.000000022,197.22610966057465
1,1,20621800.000000075,160.19918276028275
1,0,13760000.0,72.86437482790019
1,0,6680000.0,35.37311219842829
1,0,7230000.0,35.059985064349256
1,1,13778200.00000007,143.03718622179002
1,0,6728699.999999953,58.03104786545885
1,0,4893899.999999994,39.633459940556854
1,0,8699100.000000035,111.63999435325684
1,1,8699100.000000035,172.679992853886
1,0,9786300.000000047,201.42636616239437
1,0,9786300.000000047,112.49784460461434
1,0,5993300.000000018,68.89563288156239
1,0,14528099.999999978,133.60769563257995
1,1,51135000.0,522.516170564971
1,1,51135000.0,522.516170564971
1,1,54696499.99999994,376.48763430868473
1,0,16703500.000000058,32.66549330204372
1,0,12711399.999999994,24.858511782536414
1,0,13929000.000000088,25.465980455788035
1,1,26696999.99999997,337.9409865947644
1,0,1875000.0,58.50051480452858
1,0,1875000.0,58.50051480452858
1,0,5771499.999999942,176.43911833939447
1,0,4483000.000000029,223.7919329073419
1,0,4563000.000000029,243.36000000000152
1,1,5354100.000000035,136.61903546822953
1,0,8463399.999999965,105.9116506069316
1,0,8463399.999999965,105.9116506069316
1,0,8862200.000000011,119.90366792493681
