timestamp,C4_close,prior_8h_high,prior_8h_low,prior_8h_range_pips,C5_close,C5_high,C5_low,C5_close_position_pct_8h,C5_high_position_pct_8h,C5_low_position_pct_8h,C5_high_zone_8h,C5_low_zone_8h,C5_breaks_prior_8h_high,C5_breaks_prior_8h_low,C5_high_break_only,C5_low_break_only,C5_break_side,C5_high_sweep_reject_prior_8h,C5_low_sweep_reject_prior_8h,C5_high_distance_from_prior_8h_high_pips,C5_low_distance_from_prior_8h_low_pips,C5_range_pips,C6_range_pips,C4_to_C5_high_pips,C4_to_C5_low_pips,MFE_long_C4_close_C5C6_pips,MAE_long_C4_close_C5C6_pips,MFE_short_C4_close_C5C6_pips,MAE_short_C4_close_C5C6_pips,C6_extend_above_C5_high_pips,C6_extend_below_C5_low_pips,C6_close_from_C5_high_pips,C6_close_from_C5_low_pips,MFE_long_C5_high_pips,MAE_long_C5_high_pips,MFE_short_C5_low_pips,MAE_short_C5_low_pips,max_projection_up_C5C6_from_C5_high_pips,max_projection_down_C5C6_from_C5_low_pips,C6_breaks_C5_high,C6_breaks_C5_low,C6_close_above_C5_high,C6_close_below_C5_low,C6_inside_C5_range,C6_high_sweep_C5_high_reject,C6_low_sweep_C5_low_reject,up_from_C5_high_touch_50_pips_bar,down_from_C5_low_touch_50_pips_bar,up_from_C5_high_touch_100_pips_bar,down_from_C5_low_touch_100_pips_bar,up_from_C5_high_touch_250_pips_bar,down_from_C5_low_touch_250_pips_bar,up_from_C5_high_touch_500_pips_bar,down_from_C5_low_touch_500_pips_bar,up_from_C5_high_touch_750_pips_bar,down_from_C5_low_touch_750_pips_bar,up_from_C5_high_touch_800_pips_bar,down_from_C5_low_touch_800_pips_bar,up_from_C5_high_touch_1000_pips_bar,down_from_C5_low_touch_1000_pips_bar,up_from_C5_high_touch_1500_pips_bar,down_from_C5_low_touch_1500_pips_bar,up_from_C5_high_touch_2000_pips_bar,down_from_C5_low_touch_2000_pips_bar
1773792000000000,74061.2,74814.96,73607.86,120710.00000000058,74445.08,74603.96,74127.1,69.35796537155142,82.52008947063217,43.01549167426085,75-90%,40-50%,0,0,0,0,0,0,0,0.0,0.0,47686.00000000006,56368.99999999878,54276.00000000093,-6590.000000000873,54276.00000000093,20198.99999999907,20198.99999999907,54276.00000000093,0.0,26788.99999999994,-74475.0,-26788.99999999994,0.0,74475.0,26788.99999999994,29579.999999998836,0.0,26788.99999999994,0,1,0,1,0,0,0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1773799200000000,74445.08,74798.74,73607.86,119088.00000000047,73859.21,74422.9,73859.21,21.106240763133552,68.44014510278033,21.106240763133552,60-75%,10-25%,0,0,0,0,0,0,0,0.0,0.0,56368.99999999878,40752.99999999988,-2218.0000000007567,58586.999999999534,0.0,70591.99999999983,70591.99999999983,0.0,0.0,12005.000000000291,-51412.99999999901,4955.999999999767,0.0,68373.99999999907,12005.000000000291,28747.999999999593,0.0,12005.000000000291,0,1,0,0,1,0,1,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1773806400000000,73859.21,74776.11,73607.86,116825.0,73908.77,74146.69,73739.16,25.757329338754847,46.1228332976676,11.23903274127994,40-50%,10-25%,0,0,0,0,0,0,0,0.0,0.0,40752.99999999988,28173.99999999907,28747.999999999593,12005.000000000291,40512.99999999901,12005.000000000291,12005.000000000291,40512.99999999901,11764.999999999418,0.0,11764.999999999418,52517.9999999993,11764.999999999418,16408.99999999965,0.0,52517.9999999993,11764.999999999418,0.0,1,0,1,0,0,0,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1773813600000000,73908.77,74603.96,73607.86,99610.00000000058,74264.34,74264.34,73982.6,65.90502961549966,65.90502961549966,37.62072081116384,60-75%,25-40%,0,0,0,0,0,0,0,0.0,0.0,28173.99999999907,131594.9999999997,35556.99999999924,-7383.000000000175,35556.99999999924,109766.00000000035,109766.00000000035,35556.99999999924,0.0,117149.00000000052,-119805.00000000029,-91631.00000000122,0.0,145322.9999999996,117149.00000000052,14445.999999999185,0.0,117149.00000000052,0,1,0,1,0,0,0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1773820800000000,74264.34,74603.96,73739.16,86480.00000000029,73066.29,74127.06,72811.11,0.0,44.854301572617125,0.0,40-50%,0-10%,0,1,0,1,-1,0,0,0.0,92805.00000000029,131594.9999999997,93802.99999999988,-13727.999999999884,145322.9999999996,0.0,228603.99999999936,228603.99999999936,0.0,0.0,83280.99999999977,-198598.99999999907,-67003.99999999936,0.0,214875.99999999948,83280.99999999977,10522.000000000116,0.0,83280.99999999977,0,1,0,1,0,0,0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1773828000000000,73066.29,74422.9,72811.11,161178.99999999936,72141.07,72916.33,71978.3,0.0,6.528145726180308,0.0,0-10%,0-10%,0,1,0,1,-1,0,0,0.0,83280.99999999977,93802.99999999988,117561.99999999953,-14995.999999999185,108798.99999999907,0.0,217136.99999999953,217136.99999999953,0.0,0.0,108338.00000000047,-163460.00000000058,-69657.0000000007,0.0,202141.00000000035,108338.00000000047,9223.999999999069,0.0,108338.00000000047,0,1,0,1,0,0,0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1773835200000000,72141.07,74264.34,71978.3,228603.99999999936,71281.73,72070.54,70894.92,0.0,4.0349250231838,0.0,0-10%,0-10%,0,1,0,1,-1,0,0,0.0,108338.00000000047,117561.99999999953,54963.99999999994,-7053.000000001339,124615.00000000087,0.0,124615.00000000087,124615.00000000087,0.0,0.0,0.0,-44280.99999999977,73280.99999999977,0.0,89716.99999999983,0.0,82808.99999999965,0.0,0.0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,
1773842400000000,71281.73,74264.34,70894.92,336941.9999999998,71627.73,71723.01,71173.37,21.748846982566675,24.57663336716696,8.26403357254356,10-25%,0-10%,0,0,0,0,0,0,0,0.0,0.0,54963.99999999994,94741.99999999983,44127.99999999988,10836.000000000058,66569.00000000023,28172.999999999593,28172.999999999593,66569.00000000023,22441.00000000035,17336.999999999534,-59289.99999999942,-4325.999999999476,22441.00000000035,72300.99999999948,17336.999999999534,77405.00000000029,22441.00000000035,17336.999999999534,1,1,0,1,0,1,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1773849600000000,71627.73,74127.06,70894.92,323213.99999999994,71130.11,71947.42,71000.0,7.276603117439293,32.56356469707377,3.251096796549709,25-40%,0-10%,0,0,0,0,0,0,0,0.0,0.0,94741.99999999983,87567.9999999993,31969.000000000233,62772.99999999959,31969.000000000233,112598.99999999907,112598.99999999907,31969.000000000233,0.0,49825.999999999476,-66797.99999999959,27944.000000000233,0.0,144567.9999999993,49825.999999999476,37741.999999999825,0.0,49825.999999999476,0,1,0,0,1,0,1,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1773856800000000,71130.11,72916.33,70894.92,202141.00000000035,71279.44,71377.42,70501.74,19.0223655765037,23.869477246080663,0.0,10-25%,0-10%,0,1,0,1,-1,0,1,0.0,39317.9999999993,87567.9999999993,29536.999999999534,24730.999999999767,62836.999999999534,24730.999999999767,62836.999999999534,62836.999999999534,24730.999999999767,0.0,0.0,-10572.000000000116,76995.99999999919,0.0,35066.999999999825,0.0,82037.99999999901,0.0,0.0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,
1773864000000000,71279.44,72070.54,70501.74,156879.99999999884,71271.7,71322.12,71026.75,49.07955124936241,52.29347271800078,33.46570627230996,50-60%,25-40%,0,0,0,0,0,0,0,0.0,0.0,29536.999999999534,16828.99999999936,4267.9999999993015,25269.000000000233,4267.9999999993015,25269.000000000233,25269.000000000233,4267.9999999993015,0.0,0.0,-18372.000000000116,11164.999999999418,0.0,28317.9999999993,0.0,18047.999999999593,0.0,0.0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,
1773871200000000,71271.7,71947.42,70501.74,144567.9999999993,71138.4,71207.23,71038.94,44.03879143378839,48.79987272425392,37.158984007525845,40-50%,25-40%,0,0,0,0,0,0,0,0.0,0.0,16828.99999999936,59513.000000000466,-6447.000000000116,23275.999999999476,27482.0000000007,32030.999999999767,32030.999999999767,27482.0000000007,33929.000000000815,8755.000000000291,8921.00000000064,25750.0,33929.000000000815,25583.99999999965,8755.000000000291,50758.000000000175,33929.000000000815,8755.000000000291,1,1,1,0,0,0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1773878400000000,71138.4,71947.42,70501.74,144567.9999999993,71296.44,71546.52,70951.39,54.97067124121527,72.26910519617093,31.10301034807124,60-75%,25-40%,0,0,0,0,0,0,0,0.0,0.0,59513.000000000466,47632.0000000007,40812.00000000099,18700.999999999476,40812.00000000099,43072.99999999959,43072.99999999959,40812.00000000099,0.0,24372.000000000116,-74223.00000000105,-14710.000000000582,0.0,83885.00000000058,24372.000000000116,23260.000000000582,0.0,24372.000000000116,0,1,0,1,0,0,0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1773885600000000,71296.44,71546.52,70501.74,104477.99999999988,70804.29,71183.99,70707.67,28.95824958364332,65.30082888263566,19.710369647197805,60-75%,10-25%,0,0,0,0,0,0,0,0.0,0.0,47632.0000000007,140069.00000000023,-11244.999999999709,58877.00000000041,0.0,177780.99999999977,177780.99999999977,0.0,0.0,118903.99999999936,-94244.00000000023,-46611.999999999534,0.0,166536.00000000006,118903.99999999936,21165.000000000873,0.0,118903.99999999936,0,1,0,1,0,0,0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1773892800000000,70804.29,71546.52,70707.67,83885.00000000058,70241.55,70919.32,69518.63,0.0,25.23097097216514,0.0,25-40%,0-10%,0,1,0,1,-1,0,0,0.0,118903.99999999936,140069.00000000023,48916.00000000035,11503.000000001339,128565.9999999989,11503.000000001339,128565.9999999989,128565.9999999989,11503.000000001339,0.0,0.0,-43741.00000000035,96327.99999999988,0.0,92657.0000000007,0.0,96327.99999999988,0.0,0.0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,
1773900000000000,70241.55,71546.52,69518.63,202788.99999999994,70481.91,70481.91,69992.75,47.50159032294647,47.50159032294647,23.379966368984288,40-50%,10-25%,0,0,0,0,0,0,0,0.0,0.0,48916.00000000035,45508.000000000175,24036.00000000006,24880.00000000029,24036.00000000006,24880.00000000029,24880.00000000029,24036.00000000006,0.0,0.0,-48916.00000000035,0.0,0.0,48916.00000000035,0.0,45508.000000000175,0.0,0.0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,
1773907200000000,70481.91,71546.52,69518.63,202788.99999999994,69992.75,70447.83,69992.75,23.379966368984288,45.821025795284626,23.379966368984288,40-50%,10-25%,0,0,0,0,0,0,0,0.0,0.0,45508.000000000175,91788.99999999994,-3408.0000000001746,48916.00000000035,0.0,134955.0000000003,134955.0000000003,0.0,0.0,86038.99999999994,-39758.000000000175,5750.0,0.0,131547.00000000012,86038.99999999994,5750.0,0.0,86038.99999999994,0,1,0,0,1,0,1,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1773914400000000,69992.75,71183.99,69518.63,166536.00000000006,70050.25,70050.25,69132.36,31.922227025988082,31.922227025988082,0.0,25-40%,0-10%,0,1,0,1,-1,0,1,0.0,38627.00000000041,91788.99999999994,126119.00000000023,5750.0,86038.99999999994,9438.000000000466,116680.99999999977,116680.99999999977,9438.000000000466,3688.0000000004657,30641.999999999825,-58680.99999999977,33108.000000000175,3688.0000000004657,122430.99999999977,30641.999999999825,95477.00000000041,3688.0000000004657,30641.999999999825,1,1,0,0,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1773921600000000,70050.25,70919.32,69132.36,178696.00000000064,69463.44,70087.13,68825.94,18.5275551775082,53.42984733849671,0.0,50-60%,0-10%,0,1,0,1,-1,0,1,0.0,30641.999999999825,126119.00000000023,73763.00000000047,3688.0000000004657,122430.99999999977,3688.0000000004657,122430.99999999977,122430.99999999977,3688.0000000004657,0.0,0.0,-15930.000000000291,110188.99999999994,0.0,89693.00000000076,0.0,110188.99999999994,0.0,0.0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,
1773928800000000,69463.44,70481.91,68825.94,165597.00000000012,69927.83,69927.83,69190.2,66.54045665078465,66.54045665078465,21.9967753039001,60-75%,10-25%,0,0,0,0,0,0,0,0.0,0.0,73763.00000000047,94328.99999999936,46438.99999999994,27324.000000000524,110511.99999999953,27324.000000000524,27324.000000000524,110511.99999999953,64072.99999999959,0.0,47141.999999999825,120905.00000000029,64072.99999999959,30255.999999999767,0.0,137836.00000000006,64072.99999999959,0.0,1,0,1,0,0,0,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1773936000000000,69927.83,70447.83,68825.94,162188.99999999994,70399.25,70568.56,69625.27,97.00472905067534,100.0,49.283860187805715,90-100%,40-50%,1,0,1,0,1,1,0,12072.999999999593,0.0,94328.99999999936,44291.00000000035,64072.99999999959,30255.999999999767,76402.00000000041,30255.999999999767,30255.999999999767,76402.00000000041,12329.000000000815,0.0,-7033.000000000175,87295.99999999919,12329.000000000815,31961.999999999534,0.0,106658.00000000017,12329.000000000815,0.0,1,0,0,0,1,1,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1773943200000000,70399.25,70568.56,68825.94,174261.99999999953,70498.23,70691.85,70248.94,95.96412298722602,100.0,81.6586519149329,90-100%,75-90%,1,0,1,0,1,1,0,12329.000000000815,0.0,44291.00000000035,68003.99999999936,29260.000000000582,15030.999999999767,29260.000000000582,61566.999999999825,61566.999999999825,29260.000000000582,0.0,46536.00000000006,-70329.00000000081,-26038.000000000466,0.0,90827.00000000041,46536.00000000006,21467.9999999993,0.0,46536.00000000006,0,1,0,1,0,0,0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1773950400000000,70498.23,70691.85,68825.94,186591.00000000035,69988.56,70463.62,69783.58,62.30847146968467,87.76843470478158,51.32294698029367,75-90%,50-60%,0,0,0,0,0,0,0,0.0,0.0,68003.99999999936,64113.99999999994,-3461.000000000058,71464.99999999942,8016.999999999825,71464.99999999942,71464.99999999942,8016.999999999825,11477.999999999884,0.0,11477.999999999884,79481.99999999924,11477.999999999884,52636.00000000006,0.0,79481.99999999924,11477.999999999884,0.0,1,0,1,0,0,0,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1773957600000000,69988.56,70691.85,69190.2,150165.00000000087,70578.4,70578.4,69937.26,92.444977191755,92.444977191755,49.74927579662327,90-100%,40-50%,0,0,0,0,0,0,0,0.0,0.0,64113.99999999994,67016.99999999983,58983.99999999965,5130.000000000291,75263.00000000047,5130.000000000291,5130.000000000291,75263.00000000047,16279.000000000815,0.0,12643.000000000757,76757.0000000007,16279.000000000815,50737.99999999901,0.0,80393.00000000076,16279.000000000815,0.0,1,0,1,0,0,0,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1773964800000000,70578.4,70691.85,69625.27,106658.00000000017,70704.83,70741.19,70071.02,100.0,100.0,41.79245813722358,90-100%,40-50%,1,0,1,0,1,0,0,4933.999999999651,0.0,67016.99999999983,35632.99999999872,16279.000000000815,50737.99999999901,31538.99999999994,50737.99999999901,50737.99999999901,31538.99999999994,15259.999999999127,0.0,-20372.999999999593,46644.00000000023,15259.999999999127,20372.999999999593,0.0,82276.99999999895,15259.999999999127,0.0,1,0,0,0,1,1,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1773972000000000,70704.83,70741.19,69783.58,95761.00000000006,70537.46,70893.79,70537.46,78.72515951170145,100.0,78.72515951170145,90-100%,75-90%,1,0,1,0,1,1,0,15259.999999999127,0.0,35632.99999999872,61675.0,18895.999999999185,16736.999999999534,18895.999999999185,47541.999999999825,47541.999999999825,18895.999999999185,0.0,30805.00000000029,-4865.999999998894,30766.999999999825,0.0,66437.99999999901,30805.00000000029,30869.99999999971,0.0,30805.00000000029,0,1,0,0,1,0,1,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1773979200000000,70537.46,70893.79,69783.58,111020.99999999919,70845.13,70846.16,70229.41,95.6170454238397,95.70982066455981,40.15726754397862,90-100%,40-50%,0,0,0,0,0,0,0,0.0,0.0,61675.0,69377.00000000041,30869.99999999971,30805.00000000029,71345.99999999919,30805.00000000029,30805.00000000029,71345.99999999919,40475.999999999476,0.0,-28901.00000000093,32773.99999999907,40475.999999999476,28901.00000000093,0.0,102150.99999999948,40475.999999999476,0.0,1,0,0,0,1,1,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1773986400000000,70845.13,70893.79,69937.26,95652.99999999988,70557.15,71250.92,70557.15,64.80612212894526,100.0,64.80612212894526,90-100%,60-75%,1,0,1,0,1,1,0,35713.000000000466,0.0,69377.00000000041,39591.00000000035,40578.99999999936,28798.000000001048,40578.99999999936,51388.000000000466,51388.000000000466,40578.99999999936,0.0,22589.999999999418,-83586.99999999953,-14209.999999999127,0.0,91966.99999999983,22589.999999999418,17001.00000000093,0.0,22589.999999999418,0,1,0,1,0,0,0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1773993600000000,70557.15,71250.92,70071.02,117989.99999999942,70415.05,70727.16,70331.25,29.157555725061492,55.609797440461286,22.05525892024724,50-60%,10-25%,0,0,0,0,0,0,0,0.0,0.0,39591.00000000035,80250.0,17001.00000000093,22589.999999999418,17001.00000000093,70677.99999999988,70677.99999999988,17001.00000000093,0.0,48088.000000000466,-87679.00000000081,-48088.000000000466,0.0,87679.00000000081,48088.000000000466,32161.999999999534,0.0,48088.000000000466,0,1,0,1,0,0,0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1774000800000000,70415.05,71250.92,70229.41,102150.99999999948,69850.37,70652.87,69850.37,0.0,41.454317627824885,0.0,40-50%,0-10%,0,1,0,1,-1,0,0,0.0,37904.000000000815,80250.0,65782.0000000007,23781.999999999243,56468.00000000076,23781.999999999243,91505.00000000029,91505.00000000029,23781.999999999243,0.0,35036.999999999534,-78316.99999999983,1933.0000000001746,0.0,115286.99999999953,35036.999999999534,30745.000000001164,0.0,35036.999999999534,0,1,0,0,1,0,1,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1774008000000000,69850.37,71250.92,69850.37,140055.0000000003,69869.7,70157.82,69500.0,1.3801720752562712,21.952090250259612,0.0,10-25%,0-10%,0,1,0,1,-1,0,1,0.0,35036.999999999534,65782.0000000007,59875.0,30745.000000001164,35036.999999999534,30745.000000001164,43027.99999999988,43027.99999999988,30745.000000001164,0.0,7991.000000000349,-32143.000000000757,33638.99999999994,0.0,73773.00000000105,7991.000000000349,51883.99999999965,0.0,7991.000000000349,0,1,0,0,1,0,1,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1774015200000000,69869.7,71250.92,69500.0,175091.99999999983,69836.39,70018.84,69420.09,19.212185593859214,29.632421812532673,0.0,25-40%,0-10%,0,1,0,1,-1,0,1,0.0,7991.000000000349,59875.0,60372.99999999959,14913.999999999942,44961.00000000006,29933.000000000175,44961.00000000006,44961.00000000006,29933.000000000175,15019.000000000233,0.0,15019.000000000233,74894.00000000023,15019.000000000233,45353.99999999936,0.0,74894.00000000023,15019.000000000233,0.0,1,0,1,0,0,0,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1774022400000000,69836.39,70727.16,69420.09,130707.0000000007,70169.03,70169.03,69565.3,57.29915000726804,57.29915000726804,11.109580971180245,50-60%,10-25%,0,0,0,0,0,0,0,0.0,0.0,60372.99999999959,93203.99999999936,33263.99999999994,27108.99999999965,81238.99999999994,27108.99999999965,27108.99999999965,81238.99999999994,47975.0,0.0,34275.999999999476,94648.99999999907,47975.0,45228.99999999936,0.0,108347.99999999959,47975.0,0.0,1,0,1,0,0,0,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1774029600000000,70169.03,70652.87,69420.09,123277.99999999988,70511.79,70648.78,69716.74,88.5559467220427,99.66822953000563,24.063498758903375,90-100%,10-25%,0,0,0,0,0,0,0,0.0,0.0,93203.99999999936,39388.99999999994,47975.0,45228.99999999936,67936.99999999953,45228.99999999936,45228.99999999936,67936.99999999953,19961.999999999534,0.0,-17436.00000000006,75767.9999999993,19961.999999999534,19427.000000000407,0.0,113165.9999999989,19961.999999999534,0.0,1,0,0,0,1,1,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1774036800000000,70511.79,70648.78,69420.09,122869.00000000023,70474.42,70848.4,70454.51,85.80927654656584,100.0,84.1888515410719,90-100%,75-90%,1,0,1,0,1,1,0,19961.999999999534,0.0,39388.99999999994,24430.00000000029,33661.00000000006,5727.999999999884,33661.00000000006,5727.999999999884,5727.999999999884,33661.00000000006,0.0,0.0,-34377.99999999988,5011.000000000058,0.0,34377.99999999988,0.0,29441.00000000035,0.0,0.0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,
1774044000000000,70474.42,70848.4,69420.09,142830.99999999977,70504.62,70748.92,70504.62,75.93099537215315,93.03512542795359,75.93099537215315,90-100%,75-90%,0,0,0,0,0,0,0,0.0,0.0,24430.00000000029,21974.000000000524,27450.0,-3019.999999999709,27450.0,0.0,0.0,27450.0,0.0,725.0,-9611.999999999534,14818.000000000757,0.0,25155.00000000029,725.0,21249.000000000524,0.0,725.0,0,1,0,0,1,0,1,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,
1774051200000000,70504.62,70848.4,69565.3,128309.99999999913,70652.8,70717.11,70497.37,84.75566986205342,89.76774998051637,72.64203881225149,75-90%,60-75%,0,0,0,0,0,0,0,0.0,0.0,21974.000000000524,16455.999999999767,21249.000000000524,725.0,27652.000000000407,725.0,725.0,27652.000000000407,6402.999999999884,0.0,-497.99999999959255,21476.00000000093,6402.999999999884,10052.999999999884,0.0,28377.000000000407,6402.999999999884,0.0,1,0,0,0,1,1,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1774058400000000,70652.8,70848.4,69716.74,113165.9999999989,70712.13,70781.14,70616.58,87.95839739851273,94.05651874237886,79.5150486895362,90-100%,75-90%,0,0,0,0,0,0,0,0.0,0.0,16455.999999999767,6336.000000000058,12833.99999999965,3622.0000000001164,13694.000000000233,3622.0000000001164,3622.0000000001164,13694.000000000233,860.0000000005821,0.0,455.99999999976717,16911.999999999534,860.0000000005821,5475.999999999476,0.0,17316.00000000035,860.0000000005821,0.0,1,0,1,0,0,0,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,
1774065600000000,70712.13,70848.4,70454.51,39388.99999999994,70785.7,70789.74,70726.38,84.08185026276443,85.10751732717534,69.0218081190206,75-90%,60-75%,0,0,0,0,0,0,0,0.0,0.0,6336.000000000058,16818.000000000757,7761.000000000058,-1425.0,7761.000000000058,16810.000000000582,16810.000000000582,7761.000000000058,0.0,18235.000000000582,-12363.000000000466,-6027.000000000407,0.0,24571.00000000064,18235.000000000582,0.0,0.0,18235.000000000582,0,1,0,1,0,0,0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1774072800000000,70785.7,70789.74,70497.37,29237.00000000099,70666.11,70712.21,70544.03,57.71453979546449,73.48223141909355,15.959229743134355,60-75%,10-25%,0,0,0,0,0,0,0,0.0,0.0,16818.000000000757,9717.999999999302,-7348.999999999069,24166.999999999825,0.0,24166.999999999825,24166.999999999825,0.0,0.0,0.0,-6293.000000000757,10525.0,0.0,14700.0,0.0,11836.000000000058,0.0,0.0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,
1774080000000000,70666.11,70789.74,70497.37,29237.00000000099,70649.28,70662.39,70565.21,51.958135239593105,56.44217943017358,23.203475048742607,50-60%,10-25%,0,0,0,0,0,0,0,0.0,0.0,9717.999999999302,7075.0,-372.0000000001164,10089.999999999418,13172.000000000116,10089.999999999418,10089.999999999418,13172.000000000116,13544.000000000233,0.0,8913.999999999942,18631.999999999243,13544.000000000233,0.0,0.0,23261.999999999534,13544.000000000233,0.0,1,0,1,0,0,0,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1774087200000000,70649.28,70789.74,70544.03,24571.00000000064,70751.53,70797.83,70727.08,84.44914736884725,100.0,74.49839241382041,90-100%,60-75%,1,0,1,0,1,1,0,808.9999999996508,0.0,7075.0,52097.99999999959,14855.000000000291,-7780.000000000291,36941.999999999825,15155.999999999767,15155.999999999767,36941.999999999825,22086.999999999534,22936.00000000006,-12388.999999999942,-5313.999999999942,22086.999999999534,30011.00000000006,22936.00000000006,29161.999999999534,22086.999999999534,22936.00000000006,1,1,0,1,0,1,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1774094400000000,70751.53,70797.83,70544.03,25380.00000000029,70673.94,71018.7,70497.72,51.18597320725059,100.0,0.0,90-100%,0-10%,1,1,0,0,0,1,1,22086.999999999534,4630.999999999767,52097.99999999959,45338.000000000466,26716.999999999825,25380.999999999767,26716.999999999825,55152.00000000041,55152.00000000041,26716.999999999825,0.0,29771.00000000064,-69388.99999999994,-17291.00000000035,0.0,81869.00000000023,29771.00000000064,15566.999999999825,0.0,29771.00000000064,0,1,0,1,0,0,0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1774101600000000,70673.94,71018.7,70497.72,52097.99999999959,70324.81,70653.39,70200.01,0.0,29.880225728434773,0.0,25-40%,0-10%,0,1,0,1,-1,0,0,0.0,29771.00000000064,45338.000000000466,17158.99999999965,-2055.000000000291,47393.00000000076,0.0,47393.00000000076,47393.00000000076,0.0,0.0,0.0,-24475.0,20863.000000000466,0.0,34047.00000000012,0.0,28450.0,0.0,0.0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,
1774108800000000,70324.81,71018.7,70200.01,81869.00000000023,70408.64,70484.51,70312.92,25.483394202934452,34.750638214708765,13.79154502925444,25-40%,10-25%,0,0,0,0,0,0,0,0.0,0.0,17158.99999999965,17657.0000000007,15969.999999999709,1188.9999999999418,15969.999999999709,2500.0,2500.0,15969.999999999709,0.0,1311.0000000000582,-15208.000000000175,1950.9999999994761,0.0,18469.99999999971,1311.0000000000582,16346.00000000064,0.0,1311.0000000000582,0,1,0,0,1,0,1,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,
