C1_open,C1_high,C1_low,C1_close,C1_range,C1_body,C1_body_ratio,C1_upper_wick,C1_lower_wick,C1_upper_wick_ratio,C1_lower_wick_ratio,C1_close_location,C1_open_location,C1_return,C1_volume,C1_trades,C2_open,C2_high,C2_low,C2_close,C2_range,C2_body,C2_body_ratio,C2_upper_wick,C2_lower_wick,C2_upper_wick_ratio,C2_lower_wick_ratio,C2_close_location,C2_open_location,C2_return,C2_volume,C2_trades,C3_open,C3_high,C3_low,C3_close,C3_range,C3_body,C3_body_ratio,C3_upper_wick,C3_lower_wick,C3_upper_wick_ratio,C3_lower_wick_ratio,C3_close_location,C3_open_location,C3_return,C3_volume,C3_trades,C4_open,C4_high,C4_low,C4_close,C4_range,C4_body,C4_body_ratio,C4_upper_wick,C4_lower_wick,C4_upper_wick_ratio,C4_lower_wick_ratio,C4_close_location,C4_open_location,C4_return,C4_volume,C4_trades,H4_1_open,H4_1_high,H4_1_low,H4_1_close,H4_1_range,H4_1_body,H4_1_body_ratio,H4_1_upper_wick,H4_1_lower_wick,H4_1_upper_wick_ratio,H4_1_lower_wick_ratio,H4_1_close_location,H4_1_open_location,H4_1_return,H4_1_volume,H4_1_trades,H4_2_open,H4_2_high,H4_2_low,H4_2_close,H4_2_range,H4_2_body,H4_2_body_ratio,H4_2_upper_wick,H4_2_lower_wick,H4_2_upper_wick_ratio,H4_2_lower_wick_ratio,H4_2_close_location,H4_2_open_location,H4_2_return,H4_2_volume,H4_2_trades,H4_range_ratio,H4_return_change,H4_same_direction,H4_opposite_direction,H4_bullish_engulf,H4_bearish_engulf,H4_inside,window_high,window_low,window_range,C4_close_position,C2_C1_range_ratio,C3_C2_range_ratio,C4_C3_range_ratio,C4_vs_avg_range,range_trend,C4_break_C3_high,C4_break_C3_low,C4_close_above_C3_high,C4_close_below_C3_low,C4_inside_C3,C3_C4_return,C4_body_vs_C3_body,C4_volume_ratio,C4_trades_ratio,all_bullish,all_bearish,last2_bullish,last2_bearish,direction_sum,C5_direction,C5_return,C5_high_excursion,C5_low_excursion,C5_range,C5_break_high,C5_break_low,C6_direction,C6_return,C6_high_excursion,C6_low_excursion,C6_range,C6_break_high,C6_break_low,C7_direction,C7_return,C7_high_excursion,C7_low_excursion,C7_range,C7_break_high,C7_break_low,future_break_up,future_break_down,first_touch,timestamp
73726.69,73849.36,73371.31,73531.56,478.0500000000029,195.13000000000466,0.4081790607677094,122.66999999999825,160.25,0.25660495764040897,0.33521598159188165,0.33521598159188165,0.7433950423595911,-0.002646667034692629,0.09674,317,73547.55,73781.35,73403.16,73526.39,378.1900000000023,21.160000000003492,0.05595071260478427,233.8000000000029,123.22999999999593,0.6182077791586279,0.32584150823658786,0.32584150823658786,0.38179222084137215,-0.0002877050289235017,0.08432,555,73516.34,73571.33,73127.23,73211.63,444.1000000000058,304.70999999999185,0.6861292501688535,54.99000000000524,84.40000000000873,0.12382346318397774,0.19004728664716872,0.19004728664716872,0.8761765368160223,-0.004144792844692602,0.14347,676,73211.63,73600.62,73127.22,73600.62,473.3999999999942,388.9899999999907,0.8216941275876541,0.0,84.41000000000349,0.0,0.17830587241234586,1.0,0.17830587241234586,0.0053132268739268795,0.07211,166,73726.69,73849.36,73371.31,73526.39,478.0500000000029,200.3000000000029,0.4189938290973783,122.66999999999825,155.08000000000175,0.25660495764040897,0.3244012132622127,0.3244012132622127,0.7433950423595911,-0.0027167908935014085,0.18106,872,73516.34,73600.62,73127.22,73600.62,473.3999999999942,84.27999999999884,0.1780312632023656,0.0,389.11999999999534,0.0,0.8219687367976344,1.0,0.8219687367976344,0.001146411804505032,0.21558,842,0.9902729839974715,0.001009569489267781,0,1,0,0,0,73849.36,73127.22,722.1399999999994,0.6555515551001115,0.7911097165568456,1.1742774795737674,1.065976131501887,1.0921758924588727,5.1959999999976665,1,1,1,0,0,0.0053132268739268795,1.276590856880316,0.5026137868543946,0.2455621301775148,0,0,0,0,-2.0,0,-0.004597515618754211,0.28943141219155494,-0.46857949981996616,547.3899999999994,0,0,1,0.000358828498999042,0.2579832165508116,-0.06519511452073252,233.38000000000466,0,0,0,-0.0031571744911931265,0.015315589774832692,-0.4679978951449748,349.0199999999895,0,0,0,0,0,1780027200000000
73547.55,73781.35,73403.16,73526.39,378.1900000000023,21.160000000003492,0.05595071260478427,233.8000000000029,123.22999999999593,0.6182077791586279,0.32584150823658786,0.32584150823658786,0.38179222084137215,-0.0002877050289235017,0.08432,555,73516.34,73571.33,73127.23,73211.63,444.1000000000058,304.70999999999185,0.6861292501688535,54.99000000000524,84.40000000000873,0.12382346318397774,0.19004728664716872,0.19004728664716872,0.8761765368160223,-0.004144792844692602,0.14347,676,73211.63,73600.62,73127.22,73600.62,473.3999999999942,388.9899999999907,0.8216941275876541,0.0,84.41000000000349,0.0,0.17830587241234586,1.0,0.17830587241234586,0.0053132268739268795,0.07211,166,73571.36,73809.63,73262.24,73262.24,547.3899999999994,309.11999999999534,0.564716198688313,238.27000000000407,0.0,0.435283801311687,0.0,0.0,0.564716198688313,-0.00420163498404813,0.35171,188,73547.55,73781.35,73127.23,73211.63,654.1200000000099,335.91999999999825,0.5135449153060496,233.8000000000029,84.40000000000873,0.35742677184614347,0.12902831284780691,0.12902831284780691,0.6425732281538565,-0.0045673853173898715,0.22779,1231,73211.63,73809.63,73127.22,73262.24,682.4100000000035,50.61000000000058,0.0741636259726562,547.3899999999994,84.41000000000349,0.802142407057336,0.12369396697000785,0.19785759294266406,0.12369396697000785,0.0006912836116339527,0.42382000000000003,354,1.043248945147669,0.0006912836116339527,0,1,0,0,0,73809.63,73127.22,682.4100000000035,0.19785759294266406,1.1742774795737674,1.065976131501887,1.1562948880439505,1.2674096427386143,53.68999999999794,1,0,0,0,0,-0.004597515618754211,0.7946733849199279,4.877409513243657,1.1325301204819278,0,0,0,0,-2.0,1,0.004979236234109008,0.7688632933280437,0.4268694772936898,233.38000000000466,0,0,0,0.001446993703714039,0.5120675253879428,0.0006154657757041246,349.0199999999895,0,0,0,-0.0033752721729501944,0.17750326050320114,-0.6300757609061985,551.0999999999913,0,1,0,1,-1,1780034400000000
73516.34,73571.33,73127.23,73211.63,444.1000000000058,304.70999999999185,0.6861292501688535,54.99000000000524,84.40000000000873,0.12382346318397774,0.19004728664716872,0.19004728664716872,0.8761765368160223,-0.004144792844692602,0.14347,676,73211.63,73600.62,73127.22,73600.62,473.3999999999942,388.9899999999907,0.8216941275876541,0.0,84.41000000000349,0.0,0.17830587241234586,1.0,0.17830587241234586,0.0053132268739268795,0.07211,166,73571.36,73809.63,73262.24,73262.24,547.3899999999994,309.11999999999534,0.564716198688313,238.27000000000407,0.0,0.435283801311687,0.0,0.0,0.564716198688313,-0.00420163498404813,0.35171,188,73558.77,73786.92,73553.54,73627.03,233.38000000000466,68.25999999999476,0.2924843602707747,159.88999999999942,5.230000000010477,0.6851058359756459,0.022409803753579455,0.31489416402435416,0.022409803753579455,0.0009279654893630251,0.10867,36,73516.34,73600.62,73127.22,73600.62,473.3999999999942,84.27999999999884,0.1780312632023656,0.0,389.11999999999534,0.0,0.8219687367976344,1.0,0.8219687367976344,0.001146411804505032,0.21558,842,73571.36,73809.63,73262.24,73627.03,547.3899999999994,55.669999999998254,0.10170079833390876,182.60000000000582,309.11999999999534,0.3335830029777782,0.564716198688313,0.6664169970222218,0.564716198688313,0.0007566803169059,0.46038,224,1.1562948880439505,0.000358828498999042,1,0,0,0,0,73809.63,73127.22,682.4100000000035,0.7324189270379905,1.065976131501887,1.1562948880439505,0.42635049964377303,0.47794714961533924,-55.81699999999988,0,0,0,0,1,0.004979236234109008,0.22082039337472759,0.30897614511955873,0.19148936170212766,0,0,0,0,0.0,0,-0.0035147418006674647,-0.022493808707383746,-0.5339458683196223,349.0199999999895,0,0,0,-0.00831311544143487,-0.3570580735921253,-1.164637095001525,551.0999999999913,0,1,1,0.0015259341576050467,0.6417549566975866,-1.7614483961254856,1639.9700000000012,1,1,1,1,-1,1780041600000000
73211.63,73600.62,73127.22,73600.62,473.3999999999942,388.9899999999907,0.8216941275876541,0.0,84.41000000000349,0.0,0.17830587241234586,1.0,0.17830587241234586,0.0053132268739268795,0.07211,166,73571.36,73809.63,73262.24,73262.24,547.3899999999994,309.11999999999534,0.564716198688313,238.27000000000407,0.0,0.435283801311687,0.0,0.0,0.564716198688313,-0.00420163498404813,0.35171,188,73558.77,73786.92,73553.54,73627.03,233.38000000000466,68.25999999999476,0.2924843602707747,159.88999999999942,5.230000000010477,0.6851058359756459,0.022409803753579455,0.31489416402435416,0.022409803753579455,0.0009279654893630251,0.10867,36,73582.22,73611.68,73262.66,73368.25,349.0199999999895,213.97000000000116,0.6130594235287593,29.45999999999185,105.58999999999651,0.08440777032832714,0.3025328061429135,0.3025328061429135,0.9155922296716729,-0.002907903566921499,0.19766,73,73211.63,73809.63,73127.22,73262.24,682.4100000000035,50.61000000000058,0.0741636259726562,547.3899999999994,84.41000000000349,0.802142407057336,0.12369396697000785,0.19785759294266406,0.12369396697000785,0.0006912836116339527,0.42382000000000003,354,73558.77,73786.92,73262.66,73368.25,524.2599999999948,190.52000000000407,0.3634074695761759,228.14999999999418,105.58999999999651,0.435184831953604,0.20140769847022005,0.20140769847022005,0.564815168046396,-0.002590037870399464,0.30633,109,0.7682478275523397,0.001446993703714039,0,1,0,0,1,73809.63,73127.22,682.4100000000035,0.3532040855204314,1.1562948880439505,0.42635049964377303,1.4955008998199613,0.8348628973743352,-68.71500000000097,0,1,0,1,0,-0.0035147418006674647,3.1346322883096627,1.8189012606975246,2.0277777777777777,0,0,0,0,0.0,0,-0.004815298170530058,0.02215676792543378,-0.7854222534839659,551.0999999999913,0,1,1,0.005058455121936367,1.0209697982151458,-1.3822335546079265,1639.9700000000012,1,1,1,0.007733181587403104,1.270233437376361,0.22970061986195864,710.070000000007,1,0,1,1,-1,1780048800000000
73571.36,73809.63,73262.24,73262.24,547.3899999999994,309.11999999999534,0.564716198688313,238.27000000000407,0.0,0.435283801311687,0.0,0.0,0.564716198688313,-0.00420163498404813,0.35171,188,73558.77,73786.92,73553.54,73627.03,233.38000000000466,68.25999999999476,0.2924843602707747,159.88999999999942,5.230000000010477,0.6851058359756459,0.022409803753579455,0.31489416402435416,0.022409803753579455,0.0009279654893630251,0.10867,36,73582.22,73611.68,73262.66,73368.25,349.0199999999895,213.97000000000116,0.6130594235287593,29.45999999999185,105.58999999999651,0.08440777032832714,0.3025328061429135,0.3025328061429135,0.9155922296716729,-0.002907903566921499,0.19766,73,73381.63,73383.37,72832.27,73014.96,551.0999999999913,366.66999999999825,0.6653420431863619,1.7399999999906868,182.69000000000233,0.0031573217201791223,0.33150063509345895,0.33150063509345895,0.9968426782798209,-0.004996754637366263,0.67429,120,73571.36,73809.63,73262.24,73627.03,547.3899999999994,55.669999999998254,0.10170079833390876,182.60000000000582,309.11999999999534,0.3335830029777782,0.564716198688313,0.6664169970222218,0.564716198688313,0.0007566803169059,0.46038,224,73582.22,73611.68,72832.27,73014.96,779.4099999999889,567.2599999999948,0.7278069308836207,29.45999999999185,182.69000000000233,0.03779782142901973,0.23439524768735956,0.23439524768735956,0.9622021785709802,-0.00770919931472569,0.87195,193,1.423865982206452,-0.00831311544143487,0,1,0,0,0,73809.63,72832.27,977.3600000000006,0.18692191208971332,0.42635049964377303,1.4955008998199613,1.5789926078734966,1.4633692987192162,12.676999999996024,0,1,0,1,0,-0.004815298170530058,1.7136514464644401,3.4113629464737425,1.643835616438356,0,0,0,1,-2.0,1,0.009921528410068214,1.074332896783165,-0.6036260947859602,1639.9700000000012,1,1,1,0.012609196800217326,1.248373168535647,0.5218547925022441,710.070000000007,1,0,0,0.007155109035189344,0.9682409756896045,0.11486044036997084,834.0599999999977,1,0,1,1,1,1780056000000000
73558.77,73786.92,73553.54,73627.03,233.38000000000466,68.25999999999476,0.2924843602707747,159.88999999999942,5.230000000010477,0.6851058359756459,0.022409803753579455,0.31489416402435416,0.022409803753579455,0.0009279654893630251,0.10867,36,73582.22,73611.68,73262.66,73368.25,349.0199999999895,213.97000000000116,0.6130594235287593,29.45999999999185,105.58999999999651,0.08440777032832714,0.3025328061429135,0.3025328061429135,0.9155922296716729,-0.002907903566921499,0.19766,73,73381.63,73383.37,72832.27,73014.96,551.0999999999913,366.66999999999825,0.6653420431863619,1.7399999999906868,182.69000000000233,0.0031573217201791223,0.33150063509345895,0.33150063509345895,0.9968426782798209,-0.004996754637366263,0.67429,120,73062.88,74064.97,72425.0,73739.38,1639.9700000000012,676.5,0.41250754586974125,325.5899999999965,637.8800000000047,0.19853411952657443,0.38895833460368434,0.8014658804734256,0.38895833460368434,0.009259147736853546,0.84273,229,73558.77,73786.92,73262.66,73368.25,524.2599999999948,190.52000000000407,0.3634074695761759,228.14999999999418,105.58999999999651,0.435184831953604,0.20140769847022005,0.20140769847022005,0.564815168046396,-0.002590037870399464,0.30633,109,73381.63,74064.97,72425.0,73739.38,1639.9700000000012,357.75,0.21814423434575006,325.5899999999965,956.6300000000047,0.19853411952657443,0.5833216461276755,0.8014658804734256,0.5833216461276755,0.004875198329609143,1.51702,349,3.128161599206534,0.005058455121936367,0,1,0,0,0,74064.97,72425.0,1639.9700000000012,0.8014658804734256,1.4955008998199613,1.5789926078734966,2.9758120123390075,4.340458756065344,442.1849999999991,1,1,1,0,0,0.009921528410068214,1.844983227425214,1.2498034970116716,1.9083333333333334,0,0,0,0,0.0,1,0.002661264578031286,0.30225552906455727,-0.13072190344945608,710.070000000007,1,0,0,-0.0027392419084619757,0.1353073531832863,-0.37327512088635956,834.0599999999977,0,0,0,-0.004675791958109854,0.007311109349555588,-0.210241650761909,356.77999999999884,0,0,1,0,1,1780063200000000
73582.22,73611.68,73262.66,73368.25,349.0199999999895,213.97000000000116,0.6130594235287593,29.45999999999185,105.58999999999651,0.08440777032832714,0.3025328061429135,0.3025328061429135,0.9155922296716729,-0.002907903566921499,0.19766,73,73381.63,73383.37,72832.27,73014.96,551.0999999999913,366.66999999999825,0.6653420431863619,1.7399999999906868,182.69000000000233,0.0031573217201791223,0.33150063509345895,0.33150063509345895,0.9968426782798209,-0.004996754637366263,0.67429,120,73062.88,74064.97,72425.0,73739.38,1639.9700000000012,676.5,0.41250754586974125,325.5899999999965,637.8800000000047,0.19853411952657443,0.38895833460368434,0.8014658804734256,0.38895833460368434,0.009259147736853546,0.84273,229,73722.28,74235.07,73525.0,73935.62,710.070000000007,213.3399999999965,0.30044925148224033,299.45000000001164,197.27999999999884,0.42171898545215075,0.27783176306560886,0.5782810145478492,0.27783176306560886,0.002893833451705463,0.41336,127,73582.22,73611.68,72832.27,73014.96,779.4099999999889,567.2599999999948,0.7278069308836207,29.45999999999185,182.69000000000233,0.03779782142901973,0.23439524768735956,0.23439524768735956,0.9622021785709802,-0.00770919931472569,0.87195,193,73062.88,74235.07,72425.0,73935.62,1810.070000000007,872.7399999999907,0.48215814857988215,299.45000000001164,637.8800000000047,0.16543559088875595,0.35240626053136187,0.8345644091112441,0.35240626053136187,0.011945053356779756,1.25609,356,2.3223592204360126,0.012609196800217326,0,1,0,0,0,74235.07,72425.0,1810.070000000007,0.8345644091112441,1.5789926078734966,2.9758120123390075,0.4329774325140133,0.838635638894699,217.2020000000062,1,0,0,0,0,0.002661264578031286,0.3153584626755307,0.49050110948939757,0.5545851528384279,0,0,1,0,0.0,0,-0.005386172456523619,0.0141762473274533,-0.44661256194511323,834.0599999999977,0,0,0,-0.0073175825130025185,-0.10179164341710502,-0.29890004253978947,356.77999999999884,0,0,1,-0.00686908421137189,-0.2531338567016748,-0.3607042821548292,194.70999999999185,0,0,0,0,0,1780070400000000
73381.63,73383.37,72832.27,73014.96,551.0999999999913,366.66999999999825,0.6653420431863619,1.7399999999906868,182.69000000000233,0.0031573217201791223,0.33150063509345895,0.33150063509345895,0.9968426782798209,-0.004996754637366263,0.67429,120,73062.88,74064.97,72425.0,73739.38,1639.9700000000012,676.5,0.41250754586974125,325.5899999999965,637.8800000000047,0.19853411952657443,0.38895833460368434,0.8014658804734256,0.38895833460368434,0.009259147736853546,0.84273,229,73722.28,74235.07,73525.0,73935.62,710.070000000007,213.3399999999965,0.30044925148224033,299.45000000001164,197.27999999999884,0.42171898545215075,0.27783176306560886,0.5782810145478492,0.27783176306560886,0.002893833451705463,0.41336,127,73897.28,73961.28,73127.22,73537.39,834.0599999999977,359.8899999999994,0.4314917392034151,64.0,410.16999999999825,0.07673308874661317,0.4917751720499717,0.4917751720499717,0.9232669112533868,-0.004870138657336209,0.44834,86,73381.63,74064.97,72425.0,73739.38,1639.9700000000012,357.75,0.21814423434575006,325.5899999999965,956.6300000000047,0.19853411952657443,0.5833216461276755,0.8014658804734256,0.5833216461276755,0.004875198329609143,1.51702,349,73722.28,74235.07,73127.22,73537.39,1107.8500000000058,184.88999999999942,0.16689082457011187,512.7900000000081,410.16999999999825,0.4628695220472135,0.3702396533826746,0.3702396533826746,0.5371304779527866,-0.002507925690849455,0.8617,213,0.6755306499509168,-0.0027392419084619757,0,1,0,0,0,74235.07,72425.0,1810.070000000007,0.6145563431248489,2.9758120123390075,0.4329774325140133,1.174616587097032,0.8624816451463885,-8.101999999997618,0,1,0,0,0,-0.005386172456523619,1.6869316583857004,1.084623572672731,0.6771653543307087,0,0,0,0,0.0,0,-0.0019418692994135345,0.1182164225692902,-0.07889197655339426,356.77999999999884,0,0,1,-0.0014909422268045702,-0.033125790715279615,-0.14069621616843397,194.70999999999185,0,0,1,0.0007155543594896674,0.029070698923243377,-0.08680879744982462,209.75,0,0,0,0,0,1780077600000000
73062.88,74064.97,72425.0,73739.38,1639.9700000000012,676.5,0.41250754586974125,325.5899999999965,637.8800000000047,0.19853411952657443,0.38895833460368434,0.8014658804734256,0.38895833460368434,0.009259147736853546,0.84273,229,73722.28,74235.07,73525.0,73935.62,710.070000000007,213.3399999999965,0.30044925148224033,299.45000000001164,197.27999999999884,0.42171898545215075,0.27783176306560886,0.5782810145478492,0.27783176306560886,0.002893833451705463,0.41336,127,73897.28,73961.28,73127.22,73537.39,834.0599999999977,359.8899999999994,0.4314917392034151,64.0,410.16999999999825,0.07673308874661317,0.4917751720499717,0.4917751720499717,0.9232669112533868,-0.004870138657336209,0.44834,86,73478.25,73751.37,73394.59,73394.59,356.77999999999884,83.66000000000349,0.23448623801783666,273.11999999999534,0.0,0.7655137619821634,0.0,0.0,0.23448623801783666,-0.0011385682157645238,0.04166,41,73062.88,74235.07,72425.0,73935.62,1810.070000000007,872.7399999999907,0.48215814857988215,299.45000000001164,637.8800000000047,0.16543559088875595,0.35240626053136187,0.8345644091112441,0.35240626053136187,0.011945053356779756,1.25609,356,73897.28,73961.28,73127.22,73394.59,834.0599999999977,502.6900000000023,0.6027024434692992,64.0,267.36999999999534,0.07673308874661317,0.3205644677840876,0.3205644677840876,0.9232669112533868,-0.006802550784007266,0.49,127,0.4607888092725665,-0.0073175825130025185,0,1,0,0,1,74235.07,72425.0,1810.070000000007,0.5356643665714546,0.4329774325140133,1.174616587097032,0.4277629906721337,0.3361515027794336,-372.5580000000019,0,0,0,0,1,-0.0019418692994135345,0.23245991830838209,0.09292055136726592,0.47674418604651164,0,0,0,1,0.0,1,0.00045180441773706725,0.045766185838114655,-0.061804239615039704,194.70999999999185,0,0,1,0.002662594068581825,0.10796267547663764,-0.007916820896430353,209.75,0,0,0,0.0009015650881079029,0.16706536211307163,0.03655659725866845,236.23000000001048,0,0,0,0,0,1780084800000000
73722.28,74235.07,73525.0,73935.62,710.070000000007,213.3399999999965,0.30044925148224033,299.45000000001164,197.27999999999884,0.42171898545215075,0.27783176306560886,0.5782810145478492,0.27783176306560886,0.002893833451705463,0.41336,127,73897.28,73961.28,73127.22,73537.39,834.0599999999977,359.8899999999994,0.4314917392034151,64.0,410.16999999999825,0.07673308874661317,0.4917751720499717,0.4917751720499717,0.9232669112533868,-0.004870138657336209,0.44834,86,73478.25,73751.37,73394.59,73394.59,356.77999999999884,83.66000000000349,0.23448623801783666,273.11999999999534,0.0,0.7655137619821634,0.0,0.0,0.23448623801783666,-0.0011385682157645238,0.04166,41,73353.85,73477.43,73282.72,73427.75,194.70999999999185,73.89999999999418,0.37953880129421846,49.679999999993015,71.13000000000466,0.2551486826562328,0.36531251604954873,0.7448513173437672,0.36531251604954873,0.0010074454169752833,0.07356,22,73722.28,74235.07,73127.22,73537.39,1107.8500000000058,184.88999999999942,0.16689082457011187,512.7900000000081,410.16999999999825,0.4628695220472135,0.3702396533826746,0.3702396533826746,0.5371304779527866,-0.002507925690849455,0.8617,213,73478.25,73751.37,73282.72,73427.75,468.6499999999942,50.5,0.1077563213485557,273.11999999999534,145.02999999999884,0.5827803264696442,0.30946335218180016,0.30946335218180016,0.41721967353035583,-0.0006872782081772666,0.11522,63,0.42302658302115964,-0.0014909422268045702,1,0,0,0,1,74235.07,73127.22,1107.8500000000058,0.2712731868032651,1.174616587097032,0.4277629906721337,0.5457424743539225,0.3072896665281231,-202.33600000000453,0,1,0,0,0,0.00045180441773706725,0.8833373177144525,1.7657225156024963,0.5365853658536586,0,0,0,0,0.0,1,0.0022097912573924017,0.14646387146273765,-0.04286681409938619,209.75,0,0,0,0.0004495575582799116,0.24302929096899745,0.02979645258834191,236.23000000001048,0,0,1,0.0004283121844261828,0.04986234598547181,-0.20083043733357772,277.7300000000105,0,0,0,0,0,1780092000000000
73897.28,73961.28,73127.22,73537.39,834.0599999999977,359.8899999999994,0.4314917392034151,64.0,410.16999999999825,0.07673308874661317,0.4917751720499717,0.4917751720499717,0.9232669112533868,-0.004870138657336209,0.44834,86,73478.25,73751.37,73394.59,73394.59,356.77999999999884,83.66000000000349,0.23448623801783666,273.11999999999534,0.0,0.7655137619821634,0.0,0.0,0.23448623801783666,-0.0011385682157645238,0.04166,41,73353.85,73477.43,73282.72,73427.75,194.70999999999185,73.89999999999418,0.37953880129421846,49.679999999993015,71.13000000000466,0.2551486826562328,0.36531251604954873,0.7448513173437672,0.36531251604954873,0.0010074454169752833,0.07356,22,73435.87,73590.01,73380.26,73590.01,209.75,154.13999999999942,0.7348748510131081,0.0,55.61000000000058,0.0,0.26512514898689193,1.0,0.26512514898689193,0.002098974247870977,0.02782,20,73897.28,73961.28,73127.22,73394.59,834.0599999999977,502.6900000000023,0.6027024434692992,64.0,267.36999999999534,0.07673308874661317,0.3205644677840876,0.3205644677840876,0.9232669112533868,-0.006802550784007266,0.49,127,73353.85,73590.01,73282.72,73590.01,307.2899999999936,236.15999999998894,0.7685248462364341,0.0,71.13000000000466,0.0,0.2314751537635658,1.0,0.2314751537635658,0.0032194629184423285,0.10138,42,0.3684267318897855,0.002662594068581825,0,1,0,0,1,73961.28,73127.22,834.0599999999977,0.5548641584538221,0.4277629906721337,0.5457424743539225,1.077243079451537,0.4541517808812423,-203.5000000000001,1,0,1,0,0,0.0022097912573924017,2.0857916102843244,0.378194671016857,0.9090909090909091,0,0,1,0,0.0,0,-0.0017563525266540703,0.12826415365802313,-0.15496487063280862,236.23000000001048,0,0,1,-0.0017775510561827135,-0.12831211183846464,-0.4612977483634284,277.7300000000105,0,0,0,-0.0021097972401415976,0.015466513200499684,-0.1861496774812306,168.1600000000035,0,0,0,0,0,1780099200000000
73478.25,73751.37,73394.59,73394.59,356.77999999999884,83.66000000000349,0.23448623801783666,273.11999999999534,0.0,0.7655137619821634,0.0,0.0,0.23448623801783666,-0.0011385682157645238,0.04166,41,73353.85,73477.43,73282.72,73427.75,194.70999999999185,73.89999999999418,0.37953880129421846,49.679999999993015,71.13000000000466,0.2551486826562328,0.36531251604954873,0.7448513173437672,0.36531251604954873,0.0010074454169752833,0.07356,22,73435.87,73590.01,73380.26,73590.01,209.75,154.13999999999942,0.7348748510131081,0.0,55.61000000000058,0.0,0.26512514898689193,1.0,0.26512514898689193,0.002098974247870977,0.02782,20,73611.83,73696.99,73460.76,73460.76,236.23000000001048,151.07000000000698,0.6395038733437763,85.16000000000349,0.0,0.36049612665622366,0.0,0.0,0.6395038733437763,-0.0020522516557461845,0.01988,19,73478.25,73751.37,73282.72,73427.75,468.6499999999942,50.5,0.1077563213485557,273.11999999999534,145.02999999999884,0.5827803264696442,0.30946335218180016,0.30946335218180016,0.41721967353035583,-0.0006872782081772666,0.11522,63,73435.87,73696.99,73380.26,73460.76,316.7300000000105,24.889999999999418,0.07858428314336689,236.23000000001048,55.61000000000058,0.7458403056230943,0.1755754112335388,0.25415969437690566,0.1755754112335388,0.0003389351824931719,0.0477,39,0.6758348447669144,0.0004495575582799116,0,1,0,0,1,73751.37,73282.72,468.6499999999942,0.37989971193853794,0.5457424743539225,1.077243079451537,1.1262455303933754,0.9309678944879933,-34.66099999999574,1,0,0,0,0,-0.0017563525266540703,0.9800830413909923,0.7145938173975557,0.95,0,0,0,0,0.0,1,-2.1235827127319418e-05,0.047434119278802415,-0.5451829723674452,277.7300000000105,0,1,0,-0.00035406657921854823,0.30331804118214123,-0.055499839965848896,168.1600000000035,0,0,1,0.0002511544939096666,0.07054304918385285,-0.04393470607062149,53.65000000000873,0,0,0,1,-1,1780106400000000
73353.85,73477.43,73282.72,73427.75,194.70999999999185,73.89999999999418,0.37953880129421846,49.679999999993015,71.13000000000466,0.2551486826562328,0.36531251604954873,0.7448513173437672,0.36531251604954873,0.0010074454169752833,0.07356,22,73435.87,73590.01,73380.26,73590.01,209.75,154.13999999999942,0.7348748510131081,0.0,55.61000000000058,0.0,0.26512514898689193,1.0,0.26512514898689193,0.002098974247870977,0.02782,20,73611.83,73696.99,73460.76,73460.76,236.23000000001048,151.07000000000698,0.6395038733437763,85.16000000000349,0.0,0.36049612665622366,0.0,0.0,0.6395038733437763,-0.0020522516557461845,0.01988,19,73444.71,73482.99,73205.26,73459.2,277.7300000000105,14.489999999990687,0.052172973751449754,23.79000000000815,239.45000000001164,0.08565873330215408,0.8621682929463962,0.9143412666978459,0.8621682929463962,0.00019729126849288292,0.07906,21,73353.85,73590.01,73282.72,73590.01,307.2899999999936,236.15999999998894,0.7685248462364341,0.0,71.13000000000466,0.0,0.2314751537635658,1.0,0.2314751537635658,0.0032194629184423285,0.10138,42,73611.83,73696.99,73205.26,73459.2,491.7300000000105,152.63000000000466,0.31039391536005817,85.16000000000349,253.94000000000233,0.17318447115287186,0.5164216134870699,0.5164216134870699,0.8268155288471282,-0.0020734439016121264,0.09894,40,1.6002147808259974,-0.0017775510561827135,0,1,0,0,0,73696.99,73205.26,491.7300000000105,0.5164216134870699,1.077243079451537,1.1262455303933754,1.1756762477246674,1.3004573194525098,27.554000000006614,0,1,0,1,0,-2.1235827127319418e-05,0.09591580062216203,3.9768611670020126,1.105263157894737,0,0,0,0,2.0,0,-0.00033283782017767827,0.29225387916133516,-0.049722408638880215,168.1600000000035,0,0,1,0.0002723961055934865,0.07040449026906871,-0.03870009964817772,53.65000000000873,0,0,0,0.00046093613870024086,0.23856587964939127,0.06885892664673675,83.44999999999709,0,0,0,0,0,1780113600000000
